Date,Year,Month Number,Month Name,Product,Segment,Country,Units Sold,Sale Price,Manufacturing Price,Gross Sales,Discounts,Sales,COGS,Profit,Profit Margin,Total Expenses,Actual Expenses,Net Income,Inventory,Total assets,Liabilities,Equity,Current Ratio,Quick Ratio,Debt-to-Equity Ratio,Return on Assets,Discount Band,COGS ,Gross Sales ,Sales ,Profit ,Units Sold ,Sale Price ,Manufacturing Price ,Discount Band ,Discounts ,Month Name ,Product 
2023-08-02,2023,8,Aug,Bravo,Consumer,USA,9,272.75,99.29,2454.71,73.64,2381.07,893.61,1487.46,0.6247,611.22,578.09,909.38,162.1,5000.0,2888.6,2111.4,1.29,0.8,1.37,0.1819,0-5%,893.61,2454.71,2381.07,1487.46,9,272.75,99.29,0-5%,73.64,Aug,Bravo
2025-09-17,2025,9,Sep,Alpha,Consumer,India,8,303.4,106.28,2427.16,72.81,2354.35,850.25,1504.1,0.6389,343.69,358.48,1145.62,166.0,5000.0,2003.25,2996.75,2.05,1.47,0.67,0.2291,0-5%,850.25,2427.16,2354.35,1504.1,8,303.4,106.28,0-5%,72.81,Sep,Alpha
2023-04-20,2023,4,Apr,Echo,Consumer,USA,12,248.0,99.03,2976.05,208.32,2767.73,1188.31,1579.42,0.5707,645.17,668.4,911.01,219.4,5000.0,2660.54,2339.46,1.26,0.68,1.14,0.1822,5-10%,1188.31,2976.05,2767.73,1579.42,12,248.0,99.03,5-10%,208.32,Apr,Echo
2024-11-24,2024,11,Nov,Echo,SMB,USA,6,292.54,142.99,1755.24,122.87,1632.38,857.91,774.46,0.4744,224.26,233.64,540.82,108.05,5000.0,2223.74,2776.26,1.32,0.76,0.8,0.1082,5-10%,857.91,1755.24,1632.38,774.46,6,292.54,142.99,5-10%,122.87,Nov,Echo
2025-07-10,2025,7,Jul,Bravo,SMB,USA,8,165.5,59.19,1324.04,92.68,1231.36,473.54,757.82,0.6154,252.51,248.64,509.18,51.73,5000.0,2747.78,2252.22,1.91,1.55,1.22,0.1018,5-10%,473.54,1324.04,1231.36,757.82,8,165.5,59.19,5-10%,92.68,Jul,Bravo
2025-01-10,2025,1,Jan,Echo,Consumer,Canada,11,257.47,123.01,2832.13,198.25,2633.88,1353.07,1280.82,0.4863,583.07,556.92,723.89,184.36,5000.0,1924.74,3075.26,1.77,1.54,0.63,0.1448,5-10%,1353.07,2832.13,2633.88,1280.82,11,257.47,123.01,5-10%,198.25,Jan,Echo
2025-01-15,2025,1,Jan,Alpha,Consumer,USA,12,211.34,79.51,2536.06,0.0,2536.06,954.14,1581.92,0.6238,546.92,584.24,997.68,124.33,5000.0,1759.29,3240.71,1.64,1.32,0.54,0.1995,0-5%,954.14,2536.06,2536.06,1581.92,12,211.34,79.51,0-5%,0.0,Jan,Alpha
2023-11-24,2023,11,Nov,Alpha,SMB,Canada,5,284.76,143.09,1423.82,99.67,1324.15,715.46,608.69,0.4597,301.37,324.14,284.56,110.77,5000.0,3051.93,1948.07,1.29,0.84,1.57,0.0569,5-10%,715.46,1423.82,1324.15,608.69,5,284.76,143.09,5-10%,99.67,Nov,Alpha
2025-07-29,2025,7,Jul,Flux,Consumer,USA,10,139.18,51.36,1391.85,0.0,1391.85,513.6,878.25,0.631,230.52,237.27,640.98,90.11,5000.0,2760.77,2239.23,1.54,1.07,1.23,0.1282,0-5%,513.6,1391.85,1391.85,878.25,10,139.18,51.36,0-5%,0.0,Jul,Flux
2023-06-27,2023,6,Jun,Bravo,Consumer,USA,7,270.94,126.57,1896.61,56.9,1839.71,886.0,953.71,0.5184,386.28,364.47,589.24,165.91,5000.0,3062.54,1937.46,2.23,1.79,1.58,0.1178,0-5%,886.0,1896.61,1839.71,953.71,7,270.94,126.57,0-5%,56.9,Jun,Bravo
2023-08-30,2023,8,Aug,Flux,Consumer,Germany,6,263.87,97.26,1583.2,0.0,1583.2,583.53,999.67,0.6314,300.39,318.97,680.69,92.09,5000.0,2600.38,2399.62,1.76,1.45,1.08,0.1361,0-5%,583.53,1583.2,1583.2,999.67,6,263.87,97.26,0-5%,0.0,Aug,Flux
2025-11-11,2025,11,Nov,Cobalt,Enterprise,USA,9,187.34,89.6,1686.08,0.0,1686.08,806.37,879.71,0.5217,461.64,425.27,454.44,95.95,5000.0,2105.62,2894.38,2.12,1.83,0.73,0.0909,0-5%,806.37,1686.08,1686.08,879.71,9,187.34,89.6,0-5%,0.0,Nov,Cobalt
2024-03-28,2024,3,Mar,Bravo,SMB,UK,10,296.35,108.03,2963.54,355.62,2607.91,1080.3,1527.61,0.5858,552.22,556.43,971.19,173.66,5000.0,2014.64,2985.36,1.59,1.23,0.67,0.1942,10-20%,1080.3,2963.54,2607.91,1527.61,10,296.35,108.03,10-20%,355.62,Mar,Bravo
2023-10-14,2023,10,Oct,Echo,SMB,USA,13,169.02,77.71,2197.29,153.81,2043.48,1010.24,1033.24,0.5056,561.02,560.44,472.8,210.2,5000.0,2278.81,2721.19,2.56,2.35,0.84,0.0946,5-10%,1010.24,2197.29,2043.48,1033.24,13,169.02,77.71,5-10%,153.81,Oct,Echo
2025-08-25,2025,8,Aug,Delta,Consumer,Germany,8,323.37,154.63,2586.99,0.0,2586.99,1237.06,1349.94,0.5218,426.11,444.54,905.39,231.62,5000.0,2430.26,2569.74,2.06,1.71,0.95,0.1811,0-5%,1237.06,2586.99,2586.99,1349.94,8,323.37,154.63,0-5%,0.0,Aug,Delta
2025-10-28,2025,10,Oct,Flux,Consumer,USA,11,152.98,79.96,1682.83,50.48,1632.34,879.6,752.74,0.4611,295.93,319.22,433.52,102.1,5000.0,2386.65,2613.35,1.29,0.72,0.91,0.0867,0-5%,879.6,1682.83,1632.34,752.74,11,152.98,79.96,0-5%,50.48,Oct,Flux
2023-11-04,2023,11,Nov,Alpha,Consumer,USA,9,225.2,122.27,2026.82,0.0,2026.82,1100.47,926.35,0.457,561.87,536.79,389.56,150.27,5000.0,2042.27,2957.73,1.73,1.34,0.69,0.0779,0-5%,1100.47,2026.82,2026.82,926.35,9,225.2,122.27,0-5%,0.0,Nov,Alpha
2025-05-25,2025,5,May,Bravo,Enterprise,UK,9,192.55,89.98,1732.93,207.95,1524.98,809.81,715.17,0.469,365.33,349.42,365.75,163.4,5000.0,1958.42,3041.58,1.92,1.53,0.64,0.0731,10-20%,809.81,1732.93,1524.98,715.17,9,192.55,89.98,10-20%,207.95,May,Bravo
2024-10-17,2024,10,Oct,Echo,Consumer,India,13,131.0,53.96,1703.0,119.21,1583.79,701.44,882.35,0.5571,375.4,380.82,501.52,152.66,5000.0,2363.6,2636.4,1.37,1.16,0.9,0.1003,5-10%,701.44,1703.0,1583.79,882.35,13,131.0,53.96,5-10%,119.21,Oct,Echo
2025-09-09,2025,9,Sep,Echo,SMB,USA,11,258.21,139.87,2840.32,0.0,2840.32,1538.57,1301.75,0.4583,471.42,435.22,866.53,197.96,5000.0,2183.24,2816.76,2.53,2.14,0.78,0.1733,0-5%,1538.57,2840.32,2840.32,1301.75,11,258.21,139.87,0-5%,0.0,Sep,Echo
2025-09-30,2025,9,Sep,Flux,Consumer,USA,9,237.49,114.2,2137.39,256.49,1880.9,1027.77,853.13,0.4536,428.91,410.45,442.67,127.78,5000.0,2072.14,2927.86,1.53,1.26,0.71,0.0885,10-20%,1027.77,2137.39,1880.9,853.13,9,237.49,114.2,10-20%,256.49,Sep,Flux
2024-03-04,2024,3,Mar,Alpha,SMB,USA,6,233.85,118.92,1403.09,0.0,1403.09,713.55,689.54,0.4914,256.54,248.5,441.04,111.75,5000.0,3033.79,1966.21,1.89,1.67,1.54,0.0882,0-5%,713.55,1403.09,1403.09,689.54,6,233.85,118.92,0-5%,0.0,Mar,Alpha
2024-12-23,2024,12,Dec,Cobalt,Consumer,India,12,253.08,115.98,3036.96,212.59,2824.37,1391.77,1432.6,0.5072,350.79,337.96,1094.64,165.79,5778.28,2316.0,3462.28,1.4,1.08,0.67,0.1894,5-10%,1391.77,3036.96,2824.37,1432.6,12,253.08,115.98,5-10%,212.59,Dec,Cobalt
2024-03-30,2024,3,Mar,Cobalt,Enterprise,USA,7,256.44,95.01,1795.08,215.41,1579.67,665.06,914.61,0.579,357.4,362.42,552.19,91.93,5000.0,3095.89,1904.11,2.04,1.62,1.63,0.1104,10-20%,665.06,1795.08,1579.67,914.61,7,256.44,95.01,10-20%,215.41,Mar,Cobalt
2024-06-13,2024,6,Jun,Echo,Consumer,USA,8,282.55,101.88,2260.37,67.81,2192.56,815.08,1377.49,0.6283,402.92,414.5,962.98,115.46,5000.0,2792.0,2208.0,1.85,1.48,1.26,0.1926,0-5%,815.08,2260.37,2192.56,1377.49,8,282.55,101.88,0-5%,67.81,Jun,Echo
2024-04-30,2024,4,Apr,Alpha,SMB,Germany,10,287.69,155.29,2876.91,86.31,2790.61,1552.9,1237.71,0.4435,445.3,426.52,811.19,197.74,5525.14,2528.09,2997.06,1.45,1.06,0.84,0.1468,0-5%,1552.9,2876.91,2790.61,1237.71,10,287.69,155.29,0-5%,86.31,Apr,Alpha
2024-08-29,2024,8,Aug,Echo,Enterprise,UK,9,218.35,100.53,1965.14,137.56,1827.58,904.78,922.79,0.5049,488.39,506.98,415.81,117.45,5000.0,2734.31,2265.69,1.94,1.55,1.21,0.0832,5-10%,904.78,1965.14,1827.58,922.79,9,218.35,100.53,5-10%,137.56,Aug,Echo
2023-07-10,2023,7,Jul,Alpha,Enterprise,USA,11,206.56,113.06,2272.17,0.0,2272.17,1243.7,1028.47,0.4526,341.46,327.86,700.61,173.87,5000.0,2976.36,2023.64,1.57,1.19,1.47,0.1401,0-5%,1243.7,2272.17,2272.17,1028.47,11,206.56,113.06,0-5%,0.0,Jul,Alpha
2024-10-22,2024,10,Oct,Delta,SMB,Canada,7,284.01,146.82,1988.1,59.64,1928.45,1027.77,900.68,0.467,531.57,539.41,361.27,173.57,5000.0,1864.61,3135.39,1.88,1.41,0.59,0.0723,0-5%,1027.77,1988.1,1928.45,900.68,7,284.01,146.82,0-5%,59.64,Oct,Delta
2024-04-21,2024,4,Apr,Cobalt,Enterprise,USA,8,245.26,106.55,1962.08,0.0,1962.08,852.37,1109.72,0.5656,521.39,554.8,554.91,164.0,5000.0,2470.61,2529.39,2.01,1.52,0.98,0.111,0-5%,852.37,1962.08,1962.08,1109.72,8,245.26,106.55,0-5%,0.0,Apr,Cobalt
2023-04-07,2023,4,Apr,Delta,Enterprise,Canada,9,178.49,68.58,1606.41,112.45,1493.96,617.23,876.73,0.5868,351.98,362.33,514.4,118.16,5000.0,2795.69,2204.31,1.63,1.18,1.27,0.1029,5-10%,617.23,1606.41,1493.96,876.73,9,178.49,68.58,5-10%,112.45,Apr,Delta
2023-05-12,2023,5,May,Bravo,SMB,USA,7,243.74,110.01,1706.18,0.0,1706.18,770.07,936.1,0.5487,321.18,304.25,631.85,122.06,5000.0,2787.69,2212.31,2.08,1.66,1.26,0.1264,0-5%,770.07,1706.18,1706.18,936.1,7,243.74,110.01,0-5%,0.0,May,Bravo
2023-05-12,2023,5,May,Alpha,Consumer,Germany,4,223.95,98.85,895.81,26.87,868.94,395.39,473.55,0.545,158.31,166.2,307.35,50.0,5000.0,2590.93,2409.07,1.99,1.49,1.08,0.0615,0-5%,395.39,895.81,868.94,473.55,4,223.95,98.85,0-5%,26.87,May,Alpha
2024-12-01,2024,12,Dec,Delta,Consumer,USA,7,254.97,100.4,1784.81,124.94,1659.87,702.77,957.1,0.5766,286.4,298.07,659.04,146.94,5000.0,2661.73,2338.27,1.75,1.21,1.14,0.1318,5-10%,702.77,1784.81,1659.87,957.1,7,254.97,100.4,5-10%,124.94,Dec,Delta
2024-07-01,2024,7,Jul,Alpha,Enterprise,India,9,116.27,62.2,1046.47,0.0,1046.47,559.82,486.65,0.465,266.24,255.79,230.85,56.35,5000.0,2171.85,2828.15,2.48,2.21,0.77,0.0462,0-5%,559.82,1046.47,1046.47,486.65,9,116.27,62.2,0-5%,0.0,Jul,Alpha
2023-09-19,2023,9,Sep,Cobalt,Consumer,USA,9,164.54,83.3,1480.89,44.43,1436.47,749.74,686.73,0.4781,368.3,351.85,334.88,123.82,5000.0,2613.68,2386.32,1.88,1.35,1.1,0.067,0-5%,749.74,1480.89,1436.47,686.73,9,164.54,83.3,0-5%,44.43,Sep,Cobalt
2024-04-18,2024,4,Apr,Flux,Consumer,UK,11,238.31,126.15,2621.42,0.0,2621.42,1387.62,1233.8,0.4707,423.4,440.5,793.3,212.87,5000.0,2402.41,2597.59,1.87,1.48,0.92,0.1587,0-5%,1387.62,2621.42,2621.42,1233.8,11,238.31,126.15,0-5%,0.0,Apr,Flux
2024-05-14,2024,5,May,Cobalt,Consumer,USA,12,183.1,98.59,2197.2,65.92,2131.29,1183.05,948.24,0.4449,387.68,377.42,570.82,188.78,5000.0,3145.93,1854.07,1.72,1.41,1.7,0.1142,0-5%,1183.05,2197.2,2131.29,948.24,12,183.1,98.59,0-5%,65.92,May,Cobalt
2023-08-16,2023,8,Aug,Alpha,SMB,USA,7,249.87,131.41,1749.1,0.0,1749.1,919.84,829.26,0.4741,468.64,477.13,352.13,149.98,5000.0,2155.57,2844.43,2.07,1.87,0.76,0.0704,0-5%,919.84,1749.1,1749.1,829.26,7,249.87,131.41,0-5%,0.0,Aug,Alpha
2024-09-02,2024,9,Sep,Bravo,Consumer,Germany,8,291.39,126.67,2331.14,163.18,2167.96,1013.38,1154.58,0.5326,489.63,500.81,653.77,114.12,5000.0,2581.35,2418.65,1.3,0.86,1.07,0.1308,5-10%,1013.38,2331.14,2167.96,1154.58,8,291.39,126.67,5-10%,163.18,Sep,Bravo
2023-03-02,2023,3,Mar,Bravo,Consumer,USA,6,213.41,75.6,1280.47,38.41,1242.06,453.63,788.43,0.6348,194.01,182.94,605.49,97.75,5000.0,3087.01,1912.99,1.49,0.98,1.61,0.1211,0-5%,453.63,1280.47,1242.06,788.43,6,213.41,75.6,0-5%,38.41,Mar,Bravo
2023-12-31,2023,12,Dec,Cobalt,Enterprise,USA,11,105.48,43.61,1160.23,0.0,1160.23,479.7,680.53,0.5865,203.7,188.1,492.43,97.69,5000.0,2518.66,2481.34,1.48,1.25,1.02,0.0985,0-5%,479.7,1160.23,1160.23,680.53,11,105.48,43.61,0-5%,0.0,Dec,Cobalt
2024-08-25,2024,8,Aug,Bravo,Consumer,USA,8,110.97,48.57,887.77,62.14,825.63,388.59,437.04,0.5293,149.29,154.08,282.96,57.23,5000.0,2509.14,2490.86,2.26,1.96,1.01,0.0566,5-10%,388.59,887.77,825.63,437.04,8,110.97,48.57,5-10%,62.14,Aug,Bravo
2025-05-20,2025,5,May,Alpha,Enterprise,USA,12,149.89,81.99,1798.65,0.0,1798.65,983.88,814.78,0.453,421.92,424.19,390.58,157.28,5000.0,2409.41,2590.59,1.74,1.38,0.93,0.0781,0-5%,983.88,1798.65,1798.65,814.78,12,149.89,81.99,0-5%,0.0,May,Alpha
2023-12-09,2023,12,Dec,Delta,Consumer,USA,13,300.44,116.66,3905.76,0.0,3905.76,1516.62,2389.14,0.6117,601.99,587.7,1801.44,192.22,5000.0,1818.11,3181.89,1.46,1.08,0.57,0.3603,0-5%,1516.62,3905.76,3905.76,2389.14,13,300.44,116.66,0-5%,0.0,Dec,Delta
2025-12-30,2025,12,Dec,Flux,Consumer,Canada,12,153.26,84.07,1839.17,128.74,1710.43,1008.79,701.64,0.4102,242.77,234.69,466.95,173.3,5000.0,2095.91,2904.09,1.88,1.43,0.72,0.0934,5-10%,1008.79,1839.17,1710.43,701.64,12,153.26,84.07,5-10%,128.74,Dec,Flux
2024-10-04,2024,10,Oct,Cobalt,Consumer,UK,6,139.28,64.25,835.66,100.28,735.38,385.48,349.9,0.4758,154.65,157.25,192.66,68.41,5000.0,2210.03,2789.97,1.77,1.44,0.79,0.0385,10-20%,385.48,835.66,735.38,349.9,6,139.28,64.25,10-20%,100.28,Oct,Cobalt
2025-11-18,2025,11,Nov,Delta,SMB,UK,5,199.58,91.04,997.91,69.85,928.05,455.21,472.84,0.5095,156.42,164.42,308.42,64.07,5000.0,2590.72,2409.28,2.17,1.57,1.08,0.0617,5-10%,455.21,997.91,928.05,472.84,5,199.58,91.04,5-10%,69.85,Nov,Delta
2024-08-11,2024,8,Aug,Delta,Consumer,USA,9,210.78,92.39,1897.0,0.0,1897.0,831.5,1065.5,0.5617,271.92,278.74,786.76,166.14,5000.0,2889.52,2110.48,1.57,1.0,1.37,0.1574,0-5%,831.5,1897.0,1897.0,1065.5,9,210.78,92.39,0-5%,0.0,Aug,Delta
2024-05-14,2024,5,May,Cobalt,SMB,USA,10,145.08,63.8,1450.83,0.0,1450.83,638.01,812.81,0.5602,393.11,369.45,443.37,74.94,5000.0,2878.2,2121.8,1.04,0.64,1.36,0.0887,0-5%,638.01,1450.83,1450.83,812.81,10,145.08,63.8,0-5%,0.0,May,Cobalt
2025-01-02,2025,1,Jan,Delta,SMB,UK,7,194.5,90.37,1361.5,95.3,1266.19,632.62,633.57,0.5004,242.56,224.95,408.62,136.22,5000.0,2198.6,2801.4,1.86,1.51,0.78,0.0817,5-10%,632.62,1361.5,1266.19,633.57,7,194.5,90.37,5-10%,95.3,Jan,Delta
2024-05-17,2024,5,May,Echo,SMB,Canada,12,144.75,56.66,1736.98,0.0,1736.98,679.9,1057.08,0.6086,245.21,264.69,792.39,99.39,5000.0,2766.16,2233.84,2.55,2.2,1.24,0.1585,0-5%,679.9,1736.98,1736.98,1057.08,12,144.75,56.66,0-5%,0.0,May,Echo
2023-11-14,2023,11,Nov,Cobalt,Consumer,USA,10,181.35,96.69,1813.49,54.4,1759.08,966.86,792.22,0.4504,326.56,323.81,468.42,186.76,5000.0,3090.0,1910.0,2.34,1.82,1.62,0.0937,0-5%,966.86,1813.49,1759.08,792.22,10,181.35,96.69,0-5%,54.4,Nov,Cobalt
2023-12-29,2023,12,Dec,Alpha,Enterprise,USA,7,235.65,97.73,1649.58,0.0,1649.58,684.12,965.46,0.5853,208.23,212.97,752.49,74.52,5000.0,2060.95,2939.05,1.33,1.05,0.7,0.1505,0-5%,684.12,1649.58,1649.58,965.46,7,235.65,97.73,0-5%,0.0,Dec,Alpha
2024-12-19,2024,12,Dec,Delta,SMB,USA,10,217.66,100.51,2176.56,0.0,2176.56,1005.06,1171.51,0.5382,490.04,484.53,686.98,187.97,5000.0,2610.66,2389.34,2.34,1.77,1.09,0.1374,0-5%,1005.06,2176.56,2176.56,1171.51,10,217.66,100.51,0-5%,0.0,Dec,Delta
2024-09-14,2024,9,Sep,Alpha,SMB,USA,10,186.93,93.69,1869.27,224.31,1644.96,936.93,708.03,0.4304,374.53,379.5,328.52,192.12,5000.0,2256.34,2743.66,2.3,1.85,0.82,0.0657,10-20%,936.93,1869.27,1644.96,708.03,10,186.93,93.69,10-20%,224.31,Sep,Alpha
2023-06-04,2023,6,Jun,Echo,Consumer,UK,7,325.87,132.49,2281.1,570.27,1710.82,927.46,783.36,0.4579,318.32,306.33,477.03,157.75,5000.0,2175.71,2824.29,2.0,1.59,0.77,0.0954,20%+,927.46,2281.1,1710.82,783.36,7,325.87,132.49,20%+,570.27,Jun,Echo
2024-02-05,2024,2,Feb,Flux,SMB,USA,12,273.96,138.79,3287.54,230.13,3057.41,1665.45,1391.95,0.4553,763.81,712.11,679.84,290.15,5973.07,2609.3,3363.77,1.48,0.93,0.78,0.1138,5-10%,1665.45,3287.54,3057.41,1391.95,12,273.96,138.79,5-10%,230.13,Feb,Flux
2025-10-27,2025,10,Oct,Bravo,Consumer,USA,8,287.85,117.27,2302.83,276.34,2026.49,938.15,1088.33,0.5371,497.49,519.85,568.49,152.94,5000.0,2507.65,2492.35,1.95,1.58,1.01,0.1137,10-20%,938.15,2302.83,2026.49,1088.33,8,287.85,117.27,10-20%,276.34,Oct,Bravo
2024-11-25,2024,11,Nov,Bravo,Consumer,Germany,9,326.68,123.04,2940.08,88.2,2851.88,1107.34,1744.53,0.6117,650.37,691.83,1052.7,137.88,5000.0,1866.16,3133.84,1.42,0.93,0.6,0.2105,0-5%,1107.34,2940.08,2851.88,1744.53,9,326.68,123.04,0-5%,88.2,Nov,Bravo
2024-10-05,2024,10,Oct,Flux,Consumer,India,5,148.08,68.51,740.39,0.0,740.39,342.53,397.86,0.5374,159.39,156.32,241.54,50.0,5000.0,2491.16,2508.84,1.58,1.34,0.99,0.0483,0-5%,342.53,740.39,740.39,397.86,5,148.08,68.51,0-5%,0.0,Oct,Flux
2024-04-24,2024,4,Apr,Alpha,Consumer,India,7,255.2,97.05,1786.42,0.0,1786.42,679.33,1107.09,0.6197,486.4,468.16,638.93,85.37,5000.0,2826.44,2173.56,2.17,1.63,1.3,0.1278,0-5%,679.33,1786.42,1786.42,1107.09,7,255.2,97.05,0-5%,0.0,Apr,Alpha
2024-05-29,2024,5,May,Echo,Enterprise,India,6,271.41,130.86,1628.44,113.99,1514.45,785.14,729.32,0.4816,315.88,318.96,410.36,167.68,5000.0,1866.06,3133.94,1.1,0.69,0.6,0.0821,5-10%,785.14,1628.44,1514.45,729.32,6,271.41,130.86,5-10%,113.99,May,Echo
2025-10-30,2025,10,Oct,Delta,SMB,Canada,2,258.7,118.63,517.4,15.52,501.88,237.26,264.62,0.5273,116.32,122.93,141.68,50.0,5000.0,2029.8,2970.2,1.91,1.61,0.68,0.0283,0-5%,237.26,517.4,501.88,264.62,2,258.7,118.63,0-5%,15.52,Oct,Delta
2024-07-26,2024,7,Jul,Alpha,Consumer,Germany,7,170.86,78.79,1196.0,0.0,1196.0,551.55,644.45,0.5388,162.05,173.15,471.3,75.69,5000.0,2320.45,2679.55,1.71,1.46,0.87,0.0943,0-5%,551.55,1196.0,1196.0,644.45,7,170.86,78.79,0-5%,0.0,Jul,Alpha
2024-03-24,2024,3,Mar,Alpha,SMB,USA,8,165.99,76.33,1327.94,159.35,1168.59,610.6,557.99,0.4775,311.29,326.2,231.79,107.81,5000.0,2049.24,2950.76,1.83,1.61,0.69,0.0464,10-20%,610.6,1327.94,1168.59,557.99,8,165.99,76.33,10-20%,159.35,Mar,Alpha
2023-10-08,2023,10,Oct,Cobalt,SMB,USA,13,188.99,83.23,2456.81,171.98,2284.83,1081.98,1202.86,0.5265,556.3,526.82,676.04,128.83,5000.0,2540.19,2459.81,2.16,1.6,1.03,0.1352,5-10%,1081.98,2456.81,2284.83,1202.86,13,188.99,83.23,5-10%,171.98,Oct,Cobalt
2025-08-05,2025,8,Aug,Echo,Consumer,India,16,207.17,72.64,3314.66,0.0,3314.66,1162.28,2152.39,0.6494,685.78,631.22,1521.16,244.28,5864.91,2562.53,3302.37,1.95,1.51,0.78,0.2594,0-5%,1162.28,3314.66,3314.66,2152.39,16,207.17,72.64,0-5%,0.0,Aug,Echo
2024-03-07,2024,3,Mar,Echo,SMB,UK,7,130.4,49.97,912.83,228.21,684.62,349.82,334.8,0.489,124.98,132.45,202.35,50.0,5000.0,2835.94,2164.06,1.98,1.66,1.31,0.0405,20%+,349.82,912.83,684.62,334.8,7,130.4,49.97,20%+,228.21,Mar,Echo
2024-02-29,2024,2,Feb,Delta,SMB,India,10,168.23,75.25,1682.32,201.88,1480.44,752.54,727.91,0.4917,270.58,252.16,475.75,98.17,5000.0,2343.38,2656.62,1.65,1.2,0.88,0.0952,10-20%,752.54,1682.32,1480.44,727.91,10,168.23,75.25,10-20%,201.88,Feb,Delta
2023-11-06,2023,11,Nov,Alpha,SMB,USA,10,219.81,78.56,2198.07,153.86,2044.2,785.6,1258.6,0.6157,325.02,342.76,915.84,169.81,5000.0,2367.02,2632.98,1.57,1.36,0.9,0.1832,5-10%,785.6,2198.07,2044.2,1258.6,10,219.81,78.56,5-10%,153.86,Nov,Alpha
2024-09-29,2024,9,Sep,Echo,Consumer,Germany,10,329.51,126.55,3295.06,98.85,3196.21,1265.52,1930.69,0.6041,466.55,461.71,1468.98,275.62,5000.0,2672.13,2327.87,1.7,1.34,1.15,0.2938,0-5%,1265.52,3295.06,3196.21,1930.69,10,329.51,126.55,0-5%,98.85,Sep,Echo
2024-05-24,2024,5,May,Flux,SMB,USA,9,229.84,103.89,2068.54,144.8,1923.75,934.98,988.77,0.514,316.63,339.39,649.38,95.41,5000.0,3163.95,1836.05,1.8,1.23,1.72,0.1299,5-10%,934.98,2068.54,1923.75,988.77,9,229.84,103.89,5-10%,144.8,May,Flux
2024-12-27,2024,12,Dec,Flux,Consumer,Germany,14,157.01,72.81,2198.13,65.94,2132.19,1019.35,1112.84,0.5219,523.35,483.22,629.61,162.88,5000.0,2298.48,2701.52,1.73,1.19,0.85,0.1259,0-5%,1019.35,2198.13,2132.19,1112.84,14,157.01,72.81,0-5%,65.94,Dec,Flux
2024-02-21,2024,2,Feb,Cobalt,Consumer,Canada,7,314.5,155.25,2201.5,154.1,2047.39,1086.76,960.64,0.4692,270.32,259.91,700.73,112.8,5000.0,3144.51,1855.49,2.61,2.28,1.69,0.1401,5-10%,1086.76,2201.5,2047.39,960.64,7,314.5,155.25,5-10%,154.1,Feb,Cobalt
2025-12-22,2025,12,Dec,Delta,SMB,USA,11,321.78,122.36,3539.57,0.0,3539.57,1346.01,2193.56,0.6197,817.27,811.38,1382.18,212.44,6705.79,3663.29,3042.51,1.45,1.24,1.2,0.2061,0-5%,1346.01,3539.57,3539.57,2193.56,11,321.78,122.36,0-5%,0.0,Dec,Delta
2023-01-27,2023,1,Jan,Flux,Consumer,UK,13,241.67,105.07,3141.75,0.0,3141.75,1365.87,1775.88,0.5653,841.47,778.15,997.73,279.68,5000.0,1914.65,3085.35,1.99,1.77,0.62,0.1995,0-5%,1365.87,3141.75,3141.75,1775.88,13,241.67,105.07,0-5%,0.0,Jan,Flux
2023-11-20,2023,11,Nov,Cobalt,Consumer,USA,13,158.1,69.25,2055.33,513.83,1541.5,900.31,641.19,0.416,207.32,209.85,431.34,92.58,5000.0,2423.75,2576.25,2.23,2.01,0.94,0.0863,20%+,900.31,2055.33,1541.5,641.19,13,158.1,69.25,20%+,513.83,Nov,Cobalt
2024-11-19,2024,11,Nov,Echo,Consumer,Canada,10,293.2,105.45,2931.98,351.84,2580.14,1054.52,1525.62,0.5913,367.19,372.29,1153.34,180.98,5000.0,2002.14,2997.86,1.6,1.04,0.67,0.2307,10-20%,1054.52,2931.98,2580.14,1525.62,10,293.2,105.45,10-20%,351.84,Nov,Echo
2024-12-08,2024,12,Dec,Delta,SMB,USA,11,238.69,113.92,2625.57,78.77,2546.8,1253.09,1293.71,0.508,412.68,405.07,888.64,195.46,5000.0,2541.71,2458.29,2.05,1.63,1.03,0.1777,0-5%,1253.09,2625.57,2546.8,1293.71,11,238.69,113.92,0-5%,78.77,Dec,Delta
2024-11-03,2024,11,Nov,Echo,Consumer,USA,11,204.5,92.68,2249.48,67.48,2182.0,1019.45,1162.54,0.5328,374.2,381.8,780.74,151.41,5000.0,2311.7,2688.3,1.69,1.12,0.86,0.1561,0-5%,1019.45,2249.48,2182.0,1162.54,11,204.5,92.68,0-5%,67.48,Nov,Echo
2024-02-15,2024,2,Feb,Echo,Consumer,USA,11,186.04,88.0,2046.49,0.0,2046.49,967.95,1078.54,0.527,417.69,421.09,657.45,155.71,5000.0,2045.19,2954.81,1.78,1.55,0.69,0.1315,0-5%,967.95,2046.49,2046.49,1078.54,11,186.04,88.0,0-5%,0.0,Feb,Echo
2023-09-27,2023,9,Sep,Alpha,Consumer,India,5,267.62,118.37,1338.1,93.67,1244.43,591.87,652.56,0.5244,274.64,269.07,383.49,82.65,5000.0,2585.34,2414.66,1.19,0.78,1.07,0.0767,5-10%,591.87,1338.1,1244.43,652.56,5,267.62,118.37,5-10%,93.67,Sep,Alpha
