OrderID,OrderDate,SellerID,SellerName,SellerTier,Region,Category,Units,UnitPrice,GMV,TakeRate,MarketplaceRevenue,RefundFlag,RefundAmount,PaymentFee,SupportCost,FulfillmentCost,PromoCost,ContributionMargin
500170,2025-02-14,1047,Seller 1047,Silver,East,Sports,2,2064.6,3924.0,0.1167,457.93,0,0.0,72.59,17.66,33.35,41.2,293.12
500171,2025-02-14,1005,Seller 1005,Platinum,East,Electronics,2,5347.799999999999,17904.6,0.1217,2178.99,1,11083.8,331.24,80.57,152.19,188.0,1205.32
500172,2025-02-07,1048,Seller 1048,Silver,East,Electronics,2,3444.0,6546.0,0.1257,822.83,0,0.0,121.1,29.46,55.64,68.73,547.9
500173,2025-02-22,1015,Seller 1015,Gold,West,Pet Supplies,3,1317.6000000000001,4908.6,0.1419,696.53,0,0.0,90.81,22.09,41.72,51.54,490.37
500174,2025-02-02,1058,Seller 1058,Bronze,East,Beauty,1,2430.0,1627.2,0.157,255.47,0,0.0,30.1,7.32,13.83,17.09,187.13
500175,2025-02-21,1058,Seller 1058,Bronze,East,Beauty,1,1933.7999999999997,1294.8,0.1525,197.46,0,0.0,23.95,5.83,11.01,13.6,143.08
500176,2025-02-22,1045,Seller 1045,Silver,Central,Home & Kitchen,1,4819.2,4579.8,0.1302,596.29,0,0.0,84.73,20.61,38.93,48.09,403.94
500177,2025-02-11,1023,Seller 1023,Gold,Central,Sports,3,2564.4,9555.0,0.135,1289.93,0,0.0,176.77,43.0,81.22,100.33,888.62
500178,2025-02-12,1071,Seller 1071,Bronze,Central,Sports,1,4771.8,3195.0,0.1191,380.52,0,0.0,59.11,14.38,27.16,33.55,246.33
500179,2025-02-14,1062,Seller 1062,Bronze,West,Electronics,2,3063.6000000000004,4102.2,0.1148,470.93,0,0.0,75.89,18.46,34.87,43.07,298.64
500180,2025-02-04,1060,Seller 1060,Bronze,East,Pet Supplies,1,3544.2,2373.0,0.1387,329.14,0,0.0,43.9,10.68,20.17,24.92,229.47
500181,2025-02-22,1056,Seller 1056,Bronze,West,Apparel,3,853.2,1713.6,0.1204,206.32,0,0.0,31.7,7.71,14.57,17.99,134.35
500182,2025-02-17,1029,Seller 1029,Gold,West,Home & Kitchen,4,927.0,4604.4,0.1433,659.81,0,0.0,85.18,20.72,39.14,48.35,466.43
500183,2025-02-04,1036,Seller 1036,Silver,Central,Pet Supplies,2,1851.6,3519.0,0.1321,464.86,0,0.0,65.1,15.84,29.91,36.95,317.06
500184,2025-01-31,1022,Seller 1022,Gold,East,Sports,2,1791.0,4449.0,0.1362,605.95,0,0.0,82.31,20.02,37.82,46.71,419.1
500185,2025-02-20,1011,Seller 1011,Platinum,West,Electronics,1,7991.4,13377.0,0.1286,1720.28,0,0.0,247.47,60.2,113.7,140.46,1158.45
500186,2025-02-21,1004,Seller 1004,Platinum,East,Sports,2,2064.0,6909.0,0.139,960.35,0,0.0,127.82,31.09,58.73,72.54,670.17
500187,2025-02-19,1052,Seller 1052,Silver,Central,Pet Supplies,2,1599.0,3039.0,0.1306,396.89,0,0.0,56.22,13.68,25.83,31.91,269.26
500188,2025-02-11,1019,Seller 1019,Gold,East,Apparel,2,1429.8,3551.4,0.1287,457.07,0,0.0,65.7,15.98,30.19,37.29,307.91
500189,2025-02-09,1066,Seller 1066,Bronze,South,Home & Kitchen,2,2860.2000000000003,3830.4,0.1294,495.65,0,0.0,70.86,17.24,32.56,40.22,334.78
500190,2025-02-10,1050,Seller 1050,Silver,East,Apparel,2,2535.0,4818.6,0.1118,538.72,0,0.0,89.14,21.68,40.96,50.6,336.34
500191,2025-02-12,1025,Seller 1025,Gold,Central,Apparel,3,1271.4,4736.4,0.1291,611.47,0,0.0,87.62,21.31,40.26,49.73,412.54
500192,2025-02-26,1065,Seller 1065,Bronze,South,Home & Kitchen,2,2980.2000000000003,3990.6,0.1242,495.63,0,0.0,73.83,17.96,33.92,41.9,328.03
500193,2025-02-12,1061,Seller 1061,Bronze,Central,Electronics,3,2917.2,5859.6,0.1162,680.89,0,0.0,108.4,26.37,49.81,61.53,434.78
500194,2025-02-14,1047,Seller 1047,Silver,East,Sports,3,1668.0,4755.6,0.1247,593.02,0,0.0,87.98,21.4,40.42,49.93,393.29
500195,2025-02-25,1071,Seller 1071,Bronze,Central,Sports,3,1482.0,2977.2,0.1189,353.99,0,0.0,55.08,13.4,25.31,31.26,228.95
500196,2025-02-01,1044,Seller 1044,Silver,East,Pet Supplies,2,1664.3999999999999,3163.2,0.1345,425.45,0,0.0,58.52,14.23,26.89,33.21,292.6
500197,2025-02-19,1018,Seller 1018,Gold,West,Electronics,2,3555.6,8831.4,0.1166,1029.74,0,0.0,163.38,39.74,75.07,92.73,658.82
500198,2025-02-17,1041,Seller 1041,Silver,West,Apparel,4,930.6,3536.4,0.1152,407.39,0,0.0,65.42,15.91,30.06,37.13,258.86
500199,2025-02-18,1063,Seller 1063,Bronze,West,Pet Supplies,2,1996.8000000000002,2674.2,0.1288,344.44,0,0.0,49.47,12.03,22.73,28.08,232.12
500200,2025-02-24,1040,Seller 1040,Silver,West,Pet Supplies,3,786.5999999999999,2243.4,0.1343,301.29,0,0.0,41.5,10.1,19.07,23.56,207.07
500201,2025-02-26,1075,Seller 1075,Bronze,East,Electronics,2,3443.4,4611.6,0.1171,540.02,0,0.0,85.31,20.75,39.2,48.42,346.33
500202,2025-02-04,1049,Seller 1049,Silver,West,Home & Kitchen,2,2369.4,4504.2,0.1458,656.71,1,3112.8,83.33,20.27,38.29,47.29,405.28
500203,2025-02-01,1053,Seller 1053,Silver,Central,Beauty,1,2835.0,2694.0,0.1551,417.84,0,0.0,49.84,12.12,22.9,28.29,304.69
500204,2025-02-14,1018,Seller 1018,Gold,West,Electronics,1,7779.599999999999,9661.8,0.1245,1202.89,0,0.0,178.74,43.48,82.13,101.45,797.1
500205,2025-02-19,1069,Seller 1069,Bronze,East,Electronics,1,9649.199999999999,6460.8,0.1303,841.84,0,0.0,119.52,29.07,54.92,67.84,570.49
500206,2025-02-09,1062,Seller 1062,Bronze,West,Electronics,2,5239.2,7016.4,0.1184,830.74,0,0.0,129.8,31.57,59.64,73.67,536.05
500207,2025-02-09,1027,Seller 1027,Gold,West,Apparel,1,3864.0000000000005,4799.4,0.1215,583.13,0,0.0,88.79,21.6,40.79,50.39,381.55
500208,2025-02-04,1016,Seller 1016,Gold,West,Sports,1,4351.8,5404.8,0.1255,678.3,0,0.0,99.99,24.32,45.94,56.75,451.3
500209,2025-02-06,1038,Seller 1038,Silver,South,Sports,2,2239.2,4255.8,0.1382,588.15,0,0.0,78.73,19.15,36.17,44.69,409.41
500210,2025-02-07,1026,Seller 1026,Gold,East,Beauty,3,747.0,2782.8,0.1363,379.3,0,0.0,51.48,12.52,23.65,29.22,262.42
500211,2025-02-03,1007,Seller 1007,Platinum,South,Home & Kitchen,1,4811.4,8053.8,0.1243,1001.09,0,0.0,149.0,36.24,68.46,84.56,662.83
500212,2025-02-15,1018,Seller 1018,Gold,West,Electronics,1,8202.0,10186.2,0.1228,1250.87,0,0.0,188.44,45.84,86.58,106.96,823.04
500213,2025-02-17,1026,Seller 1026,Gold,East,Beauty,2,1594.2,3960.6,0.1548,613.1,0,0.0,73.27,17.82,33.67,41.59,446.76
500214,2025-02-25,1005,Seller 1005,Platinum,East,Home & Kitchen,1,5290.2,8855.4,0.1454,1287.58,0,0.0,163.82,39.85,75.27,92.98,915.65
500215,2025-02-19,1064,Seller 1064,Bronze,Central,Pet Supplies,2,1053.6,1411.2,0.1269,179.08,0,0.0,26.11,6.35,12.0,14.82,119.81
500216,2025-02-27,1014,Seller 1014,Gold,East,Beauty,2,1939.8,4818.6,0.146,703.52,0,0.0,89.14,21.68,40.96,50.6,501.13
500217,2025-02-05,1065,Seller 1065,Bronze,South,Home & Kitchen,2,2640.0,3535.8,0.1269,448.69,0,0.0,65.41,15.91,30.05,37.13,300.19
500218,2025-02-12,1002,Seller 1002,Platinum,Central,Home & Kitchen,2,1966.8000000000002,6585.0,0.1412,929.8,0,0.0,121.82,29.63,55.97,69.14,653.23
500219,2025-02-07,1055,Seller 1055,Bronze,Central,Pet Supplies,3,1232.3999999999999,2475.6,0.1244,307.96,0,0.0,45.8,11.14,21.04,25.99,203.99
500220,2025-01-31,1001,Seller 1001,Platinum,East,Electronics,2,5510.400000000001,18448.2,0.1359,2507.11,0,0.0,341.29,83.02,156.81,193.71,1732.29
500221,2025-02-16,1034,Seller 1034,Silver,Central,Sports,2,2157.6,4101.0,0.1188,487.2,0,0.0,75.87,18.45,34.86,43.06,314.96
500222,2025-02-15,1040,Seller 1040,Silver,West,Pet Supplies,1,2665.8,2533.8,0.1288,326.35,0,0.0,46.88,11.4,21.54,26.6,219.93
500223,2025-02-25,1020,Seller 1020,Gold,West,Home & Kitchen,3,1613.4,6010.8,0.1398,840.31,0,0.0,111.2,27.05,51.09,63.11,587.86
500224,2025-02-02,1028,Seller 1028,Gold,Central,Pet Supplies,2,1053.0,2615.4,0.122,319.08,0,0.0,48.38,11.77,22.23,27.46,209.23
500225,2025-02-27,1073,Seller 1073,Bronze,Central,Electronics,3,1577.3999999999999,3168.6,0.1179,373.58,0,0.0,58.62,14.26,26.93,33.27,240.5
500226,2025-02-01,1067,Seller 1067,Bronze,South,Beauty,1,2336.3999999999996,1564.2,0.1447,226.34,0,0.0,28.94,7.04,13.3,16.42,160.64
500227,2025-01-31,1059,Seller 1059,Bronze,Central,Sports,1,4798.2,3213.0,0.1294,415.76,0,0.0,59.44,14.46,27.31,33.74,280.82
500228,2025-02-17,1051,Seller 1051,Silver,East,Sports,3,1524.6,4347.6,0.1178,512.15,0,0.0,80.43,19.56,36.95,45.65,329.55
500229,2025-02-20,1008,Seller 1008,Platinum,West,Electronics,3,2831.3999999999996,14219.4,0.1199,1704.91,0,0.0,263.06,63.99,120.86,149.3,1107.69
500230,2025-02-21,1054,Seller 1054,Silver,South,Home & Kitchen,3,1369.2,3903.6,0.145,566.02,0,0.0,72.22,17.57,33.18,40.99,402.07
500231,2025-02-07,1070,Seller 1070,Bronze,West,Electronics,2,4080.6000000000004,5464.8,0.1368,747.58,0,0.0,101.1,24.59,46.45,57.38,518.06
500232,2025-02-14,1001,Seller 1001,Platinum,East,Beauty,1,2717.4,4549.2,0.1432,651.45,0,0.0,84.16,20.47,38.67,47.77,460.38
500233,2025-02-19,1045,Seller 1045,Silver,Central,Home & Kitchen,3,2383.7999999999997,6796.2,0.1414,960.98,0,0.0,125.73,30.58,57.77,71.36,675.54
500234,2025-02-07,1003,Seller 1003,Platinum,East,Pet Supplies,3,1177.8,5913.0,0.1307,772.83,0,0.0,109.39,26.61,50.26,62.09,524.48
500235,2025-02-09,1006,Seller 1006,Platinum,East,Sports,2,2534.4,8484.0,0.1367,1159.76,0,0.0,156.95,38.18,72.11,89.08,803.43
500236,2025-02-04,1030,Seller 1030,Gold,South,Pet Supplies,1,2969.4,3687.6,0.1385,510.73,0,0.0,68.22,16.59,31.34,38.72,355.85
500237,2025-02-20,1067,Seller 1067,Bronze,South,Beauty,2,1391.4,1863.0,0.1558,290.26,0,0.0,34.47,8.38,15.84,19.56,212.01
500238,2025-02-22,1055,Seller 1055,Bronze,Central,Pet Supplies,3,1106.4,2223.0,0.1354,300.99,0,0.0,41.13,10.0,18.9,23.34,207.63
500239,2025-02-27,1054,Seller 1054,Silver,South,Home & Kitchen,2,2698.7999999999997,5129.4,0.1359,697.09,0,0.0,94.89,23.08,43.6,53.86,481.65
500240,2025-02-06,1019,Seller 1019,Gold,East,Electronics,1,8002.799999999999,9939.6,0.1264,1256.37,0,0.0,183.88,44.73,84.49,104.37,838.9
500241,2025-02-08,1043,Seller 1043,Silver,West,Sports,4,808.2,3072.0,0.1182,363.11,0,0.0,56.83,13.82,26.11,32.26,234.09
500242,2025-02-17,1049,Seller 1049,Silver,West,Home & Kitchen,1,4437.599999999999,4217.4,0.1275,537.72,0,0.0,78.02,18.98,35.85,44.28,360.59
500243,2025-02-23,1028,Seller 1028,Gold,Central,Sports,3,1279.8,4768.8,0.139,662.86,0,0.0,88.22,21.46,40.53,50.07,462.57
500244,2025-02-10,1016,Seller 1016,Gold,West,Apparel,3,1037.3999999999999,3865.2,0.1249,482.76,0,0.0,71.51,17.39,32.85,40.58,320.43
500245,2025-02-03,1037,Seller 1037,Silver,East,Apparel,1,3779.4,3591.6,0.1143,410.52,0,0.0,66.44,16.16,30.53,37.71,259.67
500246,2025-02-04,1061,Seller 1061,Bronze,Central,Beauty,3,775.8,1558.2,0.1429,222.67,0,0.0,28.83,7.01,13.24,16.36,157.22
500247,2025-02-12,1003,Seller 1003,Platinum,East,Pet Supplies,3,909.0,4565.4,0.13,593.5,0,0.0,84.46,20.54,38.81,47.94,401.76
500248,2025-02-23,1073,Seller 1073,Bronze,Central,Apparel,1,3609.6,2416.8,0.1161,280.59,0,0.0,44.71,10.88,20.54,25.38,179.08
500249,2025-02-17,1063,Seller 1063,Bronze,West,Pet Supplies,2,1329.0,1779.6,0.1234,219.6,0,0.0,32.92,8.01,15.13,18.69,144.86
500250,2025-02-20,1008,Seller 1008,Platinum,West,Electronics,2,4118.4,13787.4,0.1326,1828.21,1,8436.0,255.07,62.04,117.19,144.77,1080.42
500251,2025-02-19,1030,Seller 1030,Gold,South,Pet Supplies,2,1702.8,4228.8,0.1309,553.55,0,0.0,78.23,19.03,35.94,44.4,375.94
500252,2025-02-17,1062,Seller 1062,Bronze,West,Electronics,3,2984.4,5995.2,0.1229,736.81,0,0.0,110.91,26.98,50.96,62.95,485.01
500253,2025-02-03,1037,Seller 1037,Silver,East,Apparel,3,855.6,2440.2,0.1273,310.64,0,0.0,45.14,10.98,20.74,25.62,208.15
500254,2025-02-11,1068,Seller 1068,Bronze,South,Pet Supplies,2,1845.0,2470.8,0.1396,344.92,0,0.0,45.71,11.12,21.0,25.94,241.15
500255,2025-02-27,1052,Seller 1052,Silver,Central,Pet Supplies,2,1945.2,3697.8,0.1272,470.36,0,0.0,68.41,16.64,31.43,38.83,315.05
500256,2025-02-15,1005,Seller 1005,Platinum,East,Electronics,1,9307.2,15580.2,0.1143,1780.82,0,0.0,288.23,70.11,132.43,163.59,1126.45
500257,2025-02-07,1056,Seller 1056,Bronze,West,Apparel,1,4577.400000000001,3064.8,0.1314,402.71,0,0.0,56.7,13.79,26.05,32.18,273.99
500258,2025-02-17,1028,Seller 1028,Gold,Central,Pet Supplies,3,856.1999999999999,3189.0,0.1211,386.19,0,0.0,59.0,14.35,27.11,33.48,252.25
500259,2025-02-26,1073,Seller 1073,Bronze,Central,Electronics,3,4125.0,8286.6,0.1134,939.7,0,0.0,153.3,37.29,70.44,87.01,591.66
500260,2025-02-10,1051,Seller 1051,Silver,East,Beauty,2,1453.8,2763.0,0.153,422.74,0,0.0,51.12,12.43,23.49,29.01,306.69
500261,2025-02-03,1050,Seller 1050,Silver,East,Home & Kitchen,2,1877.3999999999999,3568.8,0.1249,445.74,0,0.0,66.02,16.06,30.33,37.47,295.85
500262,2025-02-10,1056,Seller 1056,Bronze,West,Apparel,3,1472.3999999999999,2958.0,0.1227,362.95,0,0.0,54.72,13.31,25.14,31.06,238.71
500263,2025-02-05,1004,Seller 1004,Platinum,East,Sports,2,1889.3999999999999,6326.4,0.1215,768.66,0,0.0,117.04,28.47,53.77,66.43,502.95
500264,2025-02-22,1075,Seller 1075,Bronze,East,Electronics,3,3395.4,6820.8,0.1322,901.71,1,4224.6,126.18,30.69,57.98,71.62,530.74
500265,2025-02-08,1020,Seller 1020,Gold,West,Home & Kitchen,2,2630.4,6534.6,0.1231,804.41,0,0.0,120.89,29.41,55.54,68.61,529.96
500266,2025-02-02,1014,Seller 1014,Gold,East,Apparel,2,2229.6,5538.6,0.1213,671.83,1,3928.2,102.46,24.92,47.08,58.16,360.65
500267,2025-02-17,1077,Seller 1077,Bronze,South,Home & Kitchen,2,2806.8,3758.4,0.13,488.59,0,0.0,69.53,16.91,31.95,39.46,330.74
500268,2025-02-02,1032,Seller 1032,Silver,West,Pet Supplies,3,1254.0,3574.8,0.1233,440.77,0,0.0,66.13,16.09,30.39,37.54,290.63
500269,2025-02-20,1022,Seller 1022,Gold,East,Sports,1,4759.8,5911.2,0.1178,696.34,0,0.0,109.36,26.6,50.25,62.07,448.07
500270,2025-02-19,1064,Seller 1064,Bronze,Central,Pet Supplies,2,1671.6,2238.6,0.1273,284.97,0,0.0,41.41,10.07,19.03,23.51,190.95
500271,2025-02-09,1049,Seller 1049,Silver,West,Beauty,1,2722.2,2587.2,0.1528,395.32,0,0.0,47.86,11.64,21.99,27.17,286.66
500272,2025-02-23,1042,Seller 1042,Silver,East,Pet Supplies,2,1291.8000000000002,2455.2,0.1243,305.18,0,0.0,45.42,11.05,20.87,25.78,202.06
500273,2025-02-06,1063,Seller 1063,Bronze,West,Home & Kitchen,2,2743.7999999999997,3674.4,0.1419,521.4,0,0.0,67.98,16.53,31.23,38.58,367.07
500274,2025-02-14,1076,Seller 1076,Bronze,Central,Home & Kitchen,2,2007.6000000000001,2688.6,0.1459,392.27,0,0.0,49.74,12.1,22.85,28.23,279.35
500275,2025-02-07,1038,Seller 1038,Silver,South,Electronics,3,1774.2,5058.6,0.1228,621.2,0,0.0,93.58,22.76,43.0,53.12,408.73
500276,2025-02-12,1033,Seller 1033,Silver,South,Beauty,2,956.4,1817.4,0.1348,244.99,0,0.0,33.62,8.18,15.45,19.08,168.65
500277,2025-02-25,1069,Seller 1069,Bronze,East,Electronics,3,2388.0,4797.0,0.126,604.42,0,0.0,88.74,21.59,40.77,50.37,402.95
500278,2025-02-19,1069,Seller 1069,Bronze,East,Electronics,2,4178.4,5595.6,0.119,665.88,0,0.0,103.52,25.18,47.56,58.75,430.86
500279,2025-02-03,1006,Seller 1006,Platinum,East,Sports,1,4144.2,6937.2,0.1392,965.66,0,0.0,128.34,31.22,58.97,72.84,674.3
500280,2025-02-11,1002,Seller 1002,Platinum,Central,Home & Kitchen,2,3102.6,10386.6,0.1364,1416.73,0,0.0,192.15,46.74,88.29,109.06,980.5
500281,2025-02-09,1051,Seller 1051,Silver,East,Sports,2,1775.4,3374.4,0.1196,403.58,0,0.0,62.43,15.18,28.68,35.43,261.85
500282,2025-02-06,1054,Seller 1054,Silver,South,Electronics,4,3277.2,12458.4,0.1164,1450.16,0,0.0,230.48,56.06,105.9,130.81,926.9
500283,2025-02-25,1067,Seller 1067,Bronze,South,Beauty,1,2673.6000000000004,1790.4,0.1497,268.02,0,0.0,33.12,8.06,15.22,18.8,192.83
500284,2025-02-16,1015,Seller 1015,Gold,West,Pet Supplies,2,1660.2,4123.8,0.1392,574.03,0,0.0,76.29,18.56,35.05,43.3,400.83
500285,2025-02-05,1023,Seller 1023,Gold,Central,Home & Kitchen,2,2822.4,7010.4,0.1341,940.09,0,0.0,129.69,31.55,59.59,73.61,645.66
500286,2025-02-08,1056,Seller 1056,Bronze,West,Apparel,2,1285.8,1721.4,0.1188,204.5,1,1113.0,31.85,7.75,14.63,18.07,109.94
500287,2025-02-21,1009,Seller 1009,Platinum,Central,Pet Supplies,2,1265.4,4235.4,0.1288,545.52,0,0.0,78.35,19.06,36.0,44.47,367.63
500288,2025-02-27,1063,Seller 1063,Bronze,West,Pet Supplies,1,2862.0,1916.4,0.1347,258.14,0,0.0,35.45,8.62,16.29,20.12,177.65
500289,2025-02-04,1059,Seller 1059,Bronze,Central,Sports,3,994.2,1997.4,0.1231,245.88,0,0.0,36.95,8.99,16.98,20.97,161.99
500290,2025-02-04,1041,Seller 1041,Silver,West,Apparel,2,2103.6000000000004,3998.4,0.1246,498.2,0,0.0,73.97,17.99,33.99,41.98,330.27
500291,2025-02-17,1074,Seller 1074,Bronze,East,Electronics,3,3809.4,7651.8,0.1296,991.67,0,0.0,141.56,34.43,65.04,80.34,670.3
500292,2025-01-31,1022,Seller 1022,Gold,East,Sports,3,1764.6,6574.8,0.1268,833.68,0,0.0,121.63,29.59,55.89,69.04,557.54
500293,2025-02-13,1063,Seller 1063,Bronze,West,Pet Supplies,3,480.0,964.2,0.1321,127.37,0,0.0,17.84,4.34,8.2,10.12,86.87
500294,2025-02-17,1057,Seller 1057,Bronze,South,Electronics,2,4436.4,5941.2,0.1313,780.08,0,0.0,109.91,26.74,50.5,62.38,530.55
500295,2025-02-03,1037,Seller 1037,Silver,East,Apparel,1,3973.8,3777.0,0.1264,477.41,0,0.0,69.87,17.0,32.1,39.66,318.78
500296,2025-02-13,1035,Seller 1035,Silver,East,Beauty,1,2547.0,2421.0,0.1512,366.06,0,0.0,44.79,10.89,20.58,25.42,264.37
500297,2025-02-27,1014,Seller 1014,Gold,East,Apparel,2,1729.2,4296.0,0.129,554.18,0,0.0,79.48,19.33,36.52,45.11,373.75
500298,2025-02-11,1012,Seller 1012,Platinum,East,Beauty,4,646.1999999999999,4326.6,0.1387,600.1,0,0.0,80.04,19.47,36.78,45.43,418.38
500299,2025-02-11,1079,Seller 1079,Bronze,South,Beauty,2,1420.2,1901.4,0.138,262.39,0,0.0,35.18,8.56,16.16,19.96,182.53
500300,2025-02-27,1069,Seller 1069,Bronze,East,Electronics,1,8551.8,5725.8,0.1299,743.78,0,0.0,105.93,25.77,48.67,60.12,503.3
500301,2025-02-08,1066,Seller 1066,Bronze,South,Pet Supplies,2,1436.4,1923.6,0.138,265.46,0,0.0,35.59,8.66,16.35,20.2,184.67
500302,2025-02-12,1017,Seller 1017,Gold,East,Electronics,2,4639.8,11524.8,0.1207,1391.04,0,0.0,213.21,51.86,97.96,121.01,907.0
500303,2025-02-24,1063,Seller 1063,Bronze,West,Pet Supplies,1,2860.8,1915.2,0.129,247.06,0,0.0,35.43,8.62,16.28,20.11,166.62
500304,2025-02-18,1012,Seller 1012,Platinum,East,Beauty,2,994.8,3330.0,0.1541,513.15,0,0.0,61.6,14.98,28.31,34.97,373.29
500305,2025-02-25,1001,Seller 1001,Platinum,East,Pet Supplies,4,1149.0,7693.2,0.1352,1040.12,0,0.0,142.32,34.62,65.39,80.78,717.01
500306,2025-02-17,1069,Seller 1069,Bronze,East,Electronics,4,1916.4,5133.0,0.1249,641.11,0,0.0,94.96,23.1,43.63,53.9,425.53
500307,2025-02-26,1074,Seller 1074,Bronze,East,Electronics,3,1918.8,3854.4,0.1345,518.42,1,3205.8,71.31,17.34,32.76,40.47,292.42
500308,2025-02-22,1059,Seller 1059,Bronze,Central,Sports,3,1428.0,2869.2,0.127,364.39,0,0.0,53.08,12.91,24.39,30.13,243.88
500309,2025-02-11,1017,Seller 1017,Gold,East,Beauty,3,1292.3999999999999,4816.2,0.1396,672.34,0,0.0,89.1,21.67,40.94,50.57,470.06
500310,2025-02-03,1022,Seller 1022,Gold,East,Sports,1,4143.6,5145.6,0.1341,690.02,0,0.0,95.19,23.16,43.74,54.03,473.91
500311,2025-03-05,1001,Seller 1001,Platinum,East,Electronics,3,3339.6,16367.4,0.1255,2054.11,1,11532.6,302.8,73.65,139.12,171.86,1136.03
500312,2025-03-13,1055,Seller 1055,Bronze,Central,Pet Supplies,1,3145.2000000000003,2055.6,0.1221,250.99,0,0.0,38.03,9.25,17.47,21.58,164.65
500313,2025-03-18,1039,Seller 1039,Silver,East,Pet Supplies,2,1147.2,2127.6,0.1232,262.12,0,0.0,39.36,9.57,18.08,22.34,172.76
500314,2025-03-15,1073,Seller 1073,Bronze,Central,Electronics,2,3743.4,4893.0,0.1303,637.56,0,0.0,90.52,22.02,41.59,51.38,432.05
500315,2025-03-14,1079,Seller 1079,Bronze,South,Beauty,2,1250.4,1634.4,0.1354,221.3,0,0.0,30.24,7.35,13.89,17.16,152.65
500316,2025-03-25,1045,Seller 1045,Silver,Central,Beauty,2,1165.8,2163.0,0.1485,321.21,0,0.0,40.02,9.73,18.39,22.71,230.36
500317,2025-03-21,1078,Seller 1078,Bronze,East,Home & Kitchen,2,2427.0,3172.2,0.1433,454.58,0,0.0,58.69,14.27,26.96,33.31,321.34
500318,2025-03-14,1066,Seller 1066,Bronze,South,Home & Kitchen,1,5277.0,3448.2,0.1418,488.95,0,0.0,63.79,15.52,29.31,36.21,344.13
500319,2025-03-12,1015,Seller 1015,Gold,West,Pet Supplies,2,1486.8000000000002,3604.8,0.1413,509.36,0,0.0,66.69,16.22,30.64,37.85,357.96
500320,2025-03-26,1017,Seller 1017,Gold,East,Electronics,3,2283.0,8302.8,0.1261,1046.98,0,0.0,153.6,37.36,70.57,87.18,698.27
500321,2025-03-18,1010,Seller 1010,Platinum,West,Home & Kitchen,3,1766.4,8657.4,0.124,1073.52,0,0.0,160.16,38.96,73.59,90.9,709.91
500322,2025-03-21,1037,Seller 1037,Silver,East,Apparel,1,3838.2,3559.8,0.1248,444.26,0,0.0,65.86,16.02,30.26,37.38,294.75
500323,2025-03-14,1020,Seller 1020,Gold,West,Home & Kitchen,2,2898.0,7025.4,0.1279,898.55,0,0.0,129.97,31.61,59.72,73.77,603.48
500324,2025-03-29,1076,Seller 1076,Bronze,Central,Home & Kitchen,3,1126.8000000000002,2209.2,0.1246,275.27,0,0.0,40.87,9.94,18.78,23.2,182.48
500325,2025-03-25,1031,Seller 1031,Silver,West,Home & Kitchen,3,1856.4,5166.6,0.1339,691.81,0,0.0,95.58,23.25,43.92,54.25,474.81
500326,2025-03-27,1023,Seller 1023,Gold,Central,Home & Kitchen,2,1869.0,4531.8,0.1269,575.09,0,0.0,83.84,20.39,38.52,47.58,384.75
500327,2025-03-02,1034,Seller 1034,Silver,Central,Sports,3,1975.2,5496.0,0.1225,673.26,0,0.0,101.68,24.73,46.72,57.71,442.43
500328,2025-03-18,1043,Seller 1043,Silver,West,Beauty,1,2615.4,2425.8,0.1564,379.4,0,0.0,44.88,10.92,20.62,25.47,277.51
500329,2025-03-23,1047,Seller 1047,Silver,East,Sports,2,2109.6,3913.2,0.1198,468.8,0,0.0,72.39,17.61,33.26,41.09,304.45
500330,2025-03-14,1015,Seller 1015,Gold,West,Pet Supplies,2,1555.8,3771.6,0.1407,530.66,0,0.0,69.77,16.97,32.06,39.6,372.26
500331,2025-03-09,1020,Seller 1020,Gold,West,Home & Kitchen,2,2434.2,5900.4,0.1423,839.63,0,0.0,109.16,26.55,50.15,61.95,591.81
500332,2025-03-23,1042,Seller 1042,Silver,East,Pet Supplies,3,929.4,2586.6,0.1398,361.61,0,0.0,47.85,11.64,21.99,27.16,252.97
500333,2025-03-11,1007,Seller 1007,Platinum,South,Home & Kitchen,3,592.8000000000001,2905.8,0.1459,423.96,0,0.0,53.76,13.08,24.7,30.51,301.91
500334,2025-03-21,1040,Seller 1040,Silver,West,Pet Supplies,2,1549.8,2874.6,0.1248,358.75,0,0.0,53.18,12.94,24.43,30.18,238.02
500335,2025-03-26,1032,Seller 1032,Silver,West,Pet Supplies,1,2961.6,2746.8,0.1385,380.43,0,0.0,50.82,12.36,23.35,28.84,265.07
500336,2025-03-02,1032,Seller 1032,Silver,West,Pet Supplies,2,1537.2,2851.8,0.133,379.29,0,0.0,52.76,12.83,24.24,29.94,259.51
500337,2025-03-09,1043,Seller 1043,Silver,West,Sports,1,3967.7999999999997,3680.4,0.1335,491.33,0,0.0,68.09,16.56,31.28,38.64,336.76
500338,2025-03-30,1054,Seller 1054,Silver,South,Home & Kitchen,5,1476.6,6847.8,0.1401,959.38,0,0.0,126.68,30.82,58.21,71.9,671.77
500339,2025-03-22,1067,Seller 1067,Bronze,South,Beauty,3,737.4,1445.4,0.1509,218.11,0,0.0,26.74,6.5,12.29,15.18,157.4
500340,2025-03-12,1051,Seller 1051,Silver,East,Sports,1,4398.6,4080.0,0.1391,567.53,0,0.0,75.48,18.36,34.68,42.84,396.17
