Sr No,Dt Transaction,Dt Product Launch,Retailer,Retailer Id,Country,State,City,Brand,Category,Product,Product Item Id,Sales Channel,Channel Type,Packaging Type,Packaging Category,Packaging Qty N Ml,Packaging Qty Ml,Order Qty,Mrp Unit Price,Cost Per Unit,Discount,Sales,COGS,Profit,Margin Percentage,Discount Impact on Profit,brand,category,product,product_item_id,retailer,retailer_id,country,state,city,dt_transaction,dt_product_launch,sales_channel,channel_type,packaging_type,packaging_category,packaging_qty_n_ml,packaging_qty_ml,order_qty,mrp_unit_price,cost_per_unit,margin_percentage,sales,profit,Year,annual revenue growth
56,2023-10-28,2023-09-21,QuickStop,R6149,USA,FL,Miami,RiverMalt,Stout,RiverMalt Stout 12oz,P21736,On-Premise,Distributor,Can,6-Pack,6,4260,5,4.4,2.23,0.0,22.0,11.15,10.85,49.32,0.0,RiverMalt,Stout,RiverMalt Stout 12oz,P21736,QuickStop,R6149,USA,FL,Miami,2023-10-28,2023-09-21,On-Premise,Distributor,Can,6-Pack,6,4260,5,4.4,2.23,49.32,22.0,10.85,2023,
57,2023-03-11,2023-07-09,CampusStore,R5966,USA,NC,Charlotte,StonePeak,Sour,StonePeak Sour 24oz,P85505,On-Premise,Direct,Can,6-Pack,6,2838,1,5.02,2.72,0.15,4.27,2.72,1.55,36.3,0.75,StonePeak,Sour,StonePeak Sour 24oz,P85505,CampusStore,R5966,USA,NC,Charlotte,2023-03-11,2023-07-09,On-Premise,Direct,Can,6-Pack,6,2838,1,5.02,2.72,36.3,4.27,1.55,2023,
58,2024-11-10,2023-12-14,MegaMart,R9425,USA,SC,Charleston,NorthStar,Stout,NorthStar Stout 16oz,P21244,On-Premise,Direct,Can,6-Pack,6,2130,16,4.8,3.04,0.0,76.8,48.64,28.16,36.67,0.0,NorthStar,Stout,NorthStar Stout 16oz,P21244,MegaMart,R9425,USA,SC,Charleston,2024-11-10,2023-12-14,On-Premise,Direct,Can,6-Pack,6,2130,16,4.8,3.04,36.67,76.8,28.16,2024,-4.17
59,2024-01-08,2023-07-26,MegaMart,R4840,USA,FL,Miami,RiverMalt,Stout,RiverMalt Stout 24oz,P75084,Off-Premise,Distributor,Can,24-Pack,24,11352,15,3.26,1.49,0.0,48.9,22.35,26.55,54.29,0.0,RiverMalt,Stout,RiverMalt Stout 24oz,P75084,MegaMart,R4840,USA,FL,Miami,2024-01-08,2023-07-26,Off-Premise,Distributor,Can,24-Pack,24,11352,15,3.26,1.49,54.29,48.9,26.55,2024,-4.17
60,2023-10-22,2024-01-03,BottleKing,R7712,USA,VA,Norfolk,NorthStar,IPA,NorthStar IPA 12oz,P17110,Off-Premise,Distributor,Bottle,24-Pack,24,11352,15,5.06,2.8,0.05,72.15,42.0,30.15,41.79,3.75,NorthStar,IPA,NorthStar IPA 12oz,P17110,BottleKing,R7712,USA,VA,Norfolk,2023-10-22,2024-01-03,Off-Premise,Distributor,Bottle,24-Pack,24,11352,15,5.06,2.8,41.79,72.15,30.15,2023,
61,2025-03-03,2024-01-08,CityLiquor,R8625,USA,GA,Atlanta,RiverMalt,IPA,RiverMalt IPA 12oz,P14737,On-Premise,Direct,Can,6-Pack,6,4260,4,6.81,3.96,0.2,21.8,15.84,5.96,27.34,5.44,RiverMalt,IPA,RiverMalt IPA 12oz,P14737,CityLiquor,R8625,USA,GA,Atlanta,2025-03-03,2024-01-08,On-Premise,Direct,Can,6-Pack,6,4260,4,6.81,3.96,27.34,21.8,5.96,2025,0.21
62,2024-04-03,2023-07-06,QuickStop,R5772,USA,NC,Charlotte,NorthStar,Sour,NorthStar Sour 12oz,P63238,E-commerce,Direct,Bottle,12-Pack,12,8520,3,7.43,3.43,0.1,20.07,10.29,9.78,48.73,2.22,NorthStar,Sour,NorthStar Sour 12oz,P63238,QuickStop,R5772,USA,NC,Charlotte,2024-04-03,2023-07-06,E-commerce,Direct,Bottle,12-Pack,12,8520,3,7.43,3.43,48.73,20.07,9.78,2024,-4.17
63,2025-12-16,2023-11-12,CampusStore,R9102,USA,TN,Nashville,NorthStar,Pilsner,NorthStar Pilsner 12oz,P42897,Off-Premise,Direct,Can,Single,1,710,15,5.52,2.92,0.1,74.55,43.8,30.75,41.25,8.25,NorthStar,Pilsner,NorthStar Pilsner 12oz,P42897,CampusStore,R9102,USA,TN,Nashville,2025-12-16,2023-11-12,Off-Premise,Direct,Can,Single,1,710,15,5.52,2.92,41.25,74.55,30.75,2025,0.21
64,2024-07-15,2023-06-07,QuickStop,R2433,USA,SC,Columbia,StonePeak,Pilsner,StonePeak Pilsner 24oz,P69837,E-commerce,Distributor,Can,24-Pack,24,17040,1,6.19,3.32,0.0,6.19,3.32,2.87,46.37,0.0,StonePeak,Pilsner,StonePeak Pilsner 24oz,P69837,QuickStop,R2433,USA,SC,Columbia,2024-07-15,2023-06-07,E-commerce,Distributor,Can,24-Pack,24,17040,1,6.19,3.32,46.37,6.19,2.87,2024,-4.17
65,2025-06-21,2023-07-21,CityLiquor,R8530,USA,FL,Tampa,StonePeak,Sour,StonePeak Sour 16oz,P78714,Off-Premise,Direct,Can,Single,1,355,13,5.73,3.7,0.1,67.08,48.1,18.98,28.29,7.41,StonePeak,Sour,StonePeak Sour 16oz,P78714,CityLiquor,R8530,USA,FL,Tampa,2025-06-21,2023-07-21,Off-Premise,Direct,Can,Single,1,355,13,5.73,3.7,28.29,67.08,18.98,2025,0.21
66,2023-11-29,2024-03-04,BottleKing,R5712,USA,NC,Durham,StonePeak,Stout,StonePeak Stout 16oz,P40067,On-Premise,Direct,Can,6-Pack,6,2838,9,7.27,3.87,0.0,65.43,34.83,30.6,46.77,0.0,StonePeak,Stout,StonePeak Stout 16oz,P40067,BottleKing,R5712,USA,NC,Durham,2023-11-29,2024-03-04,On-Premise,Direct,Can,6-Pack,6,2838,9,7.27,3.87,46.77,65.43,30.6,2023,
67,2025-04-21,2024-02-20,CityLiquor,R6435,USA,TN,Nashville,RiverMalt,Lager,RiverMalt Lager 12oz,P92552,Off-Premise,Direct,Can,Single,1,473,10,5.95,2.71,0.1,53.6,27.1,26.5,49.44,5.9,RiverMalt,Lager,RiverMalt Lager 12oz,P92552,CityLiquor,R6435,USA,TN,Nashville,2025-04-21,2024-02-20,Off-Premise,Direct,Can,Single,1,473,10,5.95,2.71,49.44,53.6,26.5,2025,0.21
68,2024-01-01,2024-01-06,CampusStore,R6971,USA,TN,Nashville,StonePeak,Sour,StonePeak Sour 12oz,P66355,Off-Premise,Distributor,Can,6-Pack,6,2838,9,5.22,2.8,0.1,42.3,25.2,17.1,40.43,4.68,StonePeak,Sour,StonePeak Sour 12oz,P66355,CampusStore,R6971,USA,TN,Nashville,2024-01-01,2024-01-06,Off-Premise,Distributor,Can,6-Pack,6,2838,9,5.22,2.8,40.43,42.3,17.1,2024,-4.17
69,2025-05-25,2023-01-18,QuickStop,R1045,USA,GA,Atlanta,NorthStar,IPA,NorthStar IPA 24oz,P99698,On-Premise,Direct,Can,Single,1,710,15,5.58,2.66,0.2,66.9,39.9,27.0,40.36,16.8,NorthStar,IPA,NorthStar IPA 24oz,P99698,QuickStop,R1045,USA,GA,Atlanta,2025-05-25,2023-01-18,On-Premise,Direct,Can,Single,1,710,15,5.58,2.66,40.36,66.9,27.0,2025,0.21
70,2023-09-23,2023-04-25,CampusStore,R8257,USA,TN,Nashville,RiverMalt,Pilsner,RiverMalt Pilsner 24oz,P52200,Off-Premise,Distributor,Can,6-Pack,6,4260,16,4.24,2.62,0.05,64.48,41.92,22.56,34.99,3.36,RiverMalt,Pilsner,RiverMalt Pilsner 24oz,P52200,CampusStore,R8257,USA,TN,Nashville,2023-09-23,2023-04-25,Off-Premise,Distributor,Can,6-Pack,6,4260,16,4.24,2.62,34.99,64.48,22.56,2023,
71,2023-07-17,2023-12-14,BottleKing,R7802,USA,SC,Columbia,NorthStar,Stout,NorthStar Stout 16oz,P42638,On-Premise,Direct,Can,24-Pack,24,8520,2,5.56,3.44,0.15,9.46,6.88,2.58,27.27,1.66,NorthStar,Stout,NorthStar Stout 16oz,P42638,BottleKing,R7802,USA,SC,Columbia,2023-07-17,2023-12-14,On-Premise,Direct,Can,24-Pack,24,8520,2,5.56,3.44,27.27,9.46,2.58,2023,
72,2023-10-17,2024-01-20,MegaMart,R1598,USA,TN,Nashville,HopHouse,Pilsner,HopHouse Pilsner 12oz,P31138,On-Premise,Direct,Can,Single,1,710,16,7.53,3.9,0.15,102.4,62.4,40.0,39.06,18.08,HopHouse,Pilsner,HopHouse Pilsner 12oz,P31138,MegaMart,R1598,USA,TN,Nashville,2023-10-17,2024-01-20,On-Premise,Direct,Can,Single,1,710,16,7.53,3.9,39.06,102.4,40.0,2023,
73,2025-04-11,2024-01-17,CityLiquor,R7214,Canada,TN,Knoxville,HopHouse,Lager,HopHouse Lager 24oz,P26123,Off-Premise,Direct,Bottle,12-Pack,12,8520,7,3.65,2.05,0.0,25.55,14.35,11.2,43.84,0.0,HopHouse,Lager,HopHouse Lager 24oz,P26123,CityLiquor,R7214,Canada,TN,Knoxville,2025-04-11,2024-01-17,Off-Premise,Direct,Bottle,12-Pack,12,8520,7,3.65,2.05,43.84,25.55,11.2,2025,0.21
74,2023-09-06,2023-07-06,BottleKing,R2503,USA,SC,Columbia,NorthStar,Sour,NorthStar Sour 12oz,P26910,E-commerce,Direct,Bottle,12-Pack,12,8520,15,5.57,2.91,0.0,83.55,43.65,39.9,47.76,0.0,NorthStar,Sour,NorthStar Sour 12oz,P26910,BottleKing,R2503,USA,SC,Columbia,2023-09-06,2023-07-06,E-commerce,Direct,Bottle,12-Pack,12,8520,15,5.57,2.91,47.76,83.55,39.9,2023,
75,2024-04-02,2023-02-07,CampusStore,R3054,USA,VA,Richmond,HopHouse,Stout,HopHouse Stout 24oz,P36178,E-commerce,Direct,Bottle,24-Pack,24,8520,4,6.29,3.74,0.1,22.64,14.96,7.68,33.92,2.52,HopHouse,Stout,HopHouse Stout 24oz,P36178,CampusStore,R3054,USA,VA,Richmond,2024-04-02,2023-02-07,E-commerce,Direct,Bottle,24-Pack,24,8520,4,6.29,3.74,33.92,22.64,7.68,2024,-4.17
76,2023-11-17,2024-01-17,BottleKing,R4620,USA,SC,Charleston,HopHouse,Lager,HopHouse Lager 24oz,P84037,On-Premise,Direct,Can,12-Pack,12,4260,8,6.99,4.02,0.1,50.32,32.16,18.16,36.09,5.6,HopHouse,Lager,HopHouse Lager 24oz,P84037,BottleKing,R4620,USA,SC,Charleston,2023-11-17,2024-01-17,On-Premise,Direct,Can,12-Pack,12,4260,8,6.99,4.02,36.09,50.32,18.16,2023,
77,2024-10-27,2023-10-29,QuickStop,R7961,USA,GA,Savannah,HopHouse,Stout,HopHouse Stout 12oz,P20220,E-commerce,Distributor,Bottle,24-Pack,24,8520,9,6.42,3.22,0.0,57.78,28.98,28.8,49.84,0.0,HopHouse,Stout,HopHouse Stout 12oz,P20220,QuickStop,R7961,USA,GA,Savannah,2024-10-27,2023-10-29,E-commerce,Distributor,Bottle,24-Pack,24,8520,9,6.42,3.22,49.84,57.78,28.8,2024,-4.17
78,2025-02-10,2023-12-13,BottleKing,R6470,USA,NC,Raleigh,RiverMalt,Sour,RiverMalt Sour 24oz,P39134,Off-Premise,Distributor,Can,24-Pack,24,17040,3,7.76,3.98,0.0,23.28,11.94,11.34,48.71,0.0,RiverMalt,Sour,RiverMalt Sour 24oz,P39134,BottleKing,R6470,USA,NC,Raleigh,2025-02-10,2023-12-13,Off-Premise,Distributor,Can,24-Pack,24,17040,3,7.76,3.98,48.71,23.28,11.34,2025,0.21
79,2023-02-28,2023-12-31,BottleKing,R7920,Canada,FL,Orlando,NorthStar,Lager,NorthStar Lager 12oz,P81733,Off-Premise,Distributor,Bottle,12-Pack,12,5676,15,6.19,2.88,0.0,92.85,43.2,49.65,53.47,0.0,NorthStar,Lager,NorthStar Lager 12oz,P81733,BottleKing,R7920,Canada,FL,Orlando,2023-02-28,2023-12-31,Off-Premise,Distributor,Bottle,12-Pack,12,5676,15,6.19,2.88,53.47,92.85,49.65,2023,
80,2023-06-08,2023-09-23,QuickStop,R8161,USA,NC,Durham,BrewCo,Pilsner,BrewCo Pilsner 12oz,P55751,On-Premise,Distributor,Can,6-Pack,6,2130,13,4.18,2.53,0.1,48.88,32.89,15.99,32.71,5.46,BrewCo,Pilsner,BrewCo Pilsner 12oz,P55751,QuickStop,R8161,USA,NC,Durham,2023-06-08,2023-09-23,On-Premise,Distributor,Can,6-Pack,6,2130,13,4.18,2.53,32.71,48.88,15.99,2023,
81,2025-12-16,2024-01-03,BottleKing,R7859,USA,NC,Charlotte,NorthStar,IPA,NorthStar IPA 12oz,P52914,On-Premise,Distributor,Can,24-Pack,24,11352,15,4.91,3.16,0.05,69.9,47.4,22.5,32.19,3.75,NorthStar,IPA,NorthStar IPA 12oz,P52914,BottleKing,R7859,USA,NC,Charlotte,2025-12-16,2024-01-03,On-Premise,Distributor,Can,24-Pack,24,11352,15,4.91,3.16,32.19,69.9,22.5,2025,0.21
82,2024-11-08,2024-01-10,CityLiquor,R6452,USA,TN,Knoxville,NorthStar,IPA,NorthStar IPA 16oz,P94340,Off-Premise,Direct,Bottle,Single,1,473,17,4.65,2.41,0.15,67.15,40.97,26.18,38.99,11.9,NorthStar,IPA,NorthStar IPA 16oz,P94340,CityLiquor,R6452,USA,TN,Knoxville,2024-11-08,2024-01-10,Off-Premise,Direct,Bottle,Single,1,473,17,4.65,2.41,38.99,67.15,26.18,2024,-4.17
83,2024-09-28,2023-01-12,MegaMart,R1786,USA,TN,Nashville,RiverMalt,Sour,RiverMalt Sour 12oz,P55644,Off-Premise,Direct,Can,12-Pack,12,8520,7,4.46,2.45,0.05,29.68,17.15,12.53,42.22,1.54,RiverMalt,Sour,RiverMalt Sour 12oz,P55644,MegaMart,R1786,USA,TN,Nashville,2024-09-28,2023-01-12,Off-Premise,Direct,Can,12-Pack,12,8520,7,4.46,2.45,42.22,29.68,12.53,2024,-4.17
84,2024-06-29,2023-12-13,MegaMart,R2425,USA,VA,Richmond,RiverMalt,Sour,RiverMalt Sour 24oz,P99212,E-commerce,Distributor,Bottle,24-Pack,24,11352,8,5.52,2.8,0.0,44.16,22.4,21.76,49.28,0.0,RiverMalt,Sour,RiverMalt Sour 24oz,P99212,MegaMart,R2425,USA,VA,Richmond,2024-06-29,2023-12-13,E-commerce,Distributor,Bottle,24-Pack,24,11352,8,5.52,2.8,49.28,44.16,21.76,2024,-4.17
85,2025-06-09,2023-12-31,MegaMart,R9637,USA,SC,Charleston,NorthStar,Lager,NorthStar Lager 12oz,P30654,On-Premise,Direct,Bottle,6-Pack,6,2130,7,4.31,2.59,0.1,27.16,18.13,9.03,33.25,3.01,NorthStar,Lager,NorthStar Lager 12oz,P30654,MegaMart,R9637,USA,SC,Charleston,2025-06-09,2023-12-31,On-Premise,Direct,Bottle,6-Pack,6,2130,7,4.31,2.59,33.25,27.16,9.03,2025,0.21
86,2023-07-28,2024-01-08,BottleKing,R1447,USA,VA,Norfolk,RiverMalt,IPA,RiverMalt IPA 12oz,P39274,Off-Premise,Direct,Can,Single,1,473,4,7.34,3.31,0.1,26.44,13.24,13.2,49.92,2.92,RiverMalt,IPA,RiverMalt IPA 12oz,P39274,BottleKing,R1447,USA,VA,Norfolk,2023-07-28,2024-01-08,Off-Premise,Direct,Can,Single,1,473,4,7.34,3.31,49.92,26.44,13.2,2023,
87,2024-03-18,2023-10-07,MegaMart,R5998,USA,FL,Tampa,NorthStar,Pilsner,NorthStar Pilsner 16oz,P20059,Off-Premise,Direct,Can,6-Pack,6,2838,2,5.96,2.8,0.1,10.72,5.6,5.12,47.76,1.2,NorthStar,Pilsner,NorthStar Pilsner 16oz,P20059,MegaMart,R5998,USA,FL,Tampa,2024-03-18,2023-10-07,Off-Premise,Direct,Can,6-Pack,6,2838,2,5.96,2.8,47.76,10.72,5.12,2024,-4.17
88,2023-12-25,2023-04-12,MegaMart,R4648,USA,GA,Savannah,HopHouse,Pilsner,HopHouse Pilsner 16oz,P85483,On-Premise,Direct,Can,12-Pack,12,4260,13,3.7,2.24,0.0,48.1,29.12,18.98,39.46,0.0,HopHouse,Pilsner,HopHouse Pilsner 16oz,P85483,MegaMart,R4648,USA,GA,Savannah,2023-12-25,2023-04-12,On-Premise,Direct,Can,12-Pack,12,4260,13,3.7,2.24,39.46,48.1,18.98,2023,
89,2024-01-21,2024-03-04,CampusStore,R6789,USA,GA,Atlanta,StonePeak,Stout,StonePeak Stout 16oz,P46865,On-Premise,Distributor,Can,6-Pack,6,2130,4,6.3,3.92,0.05,23.92,15.68,8.24,34.45,1.28,StonePeak,Stout,StonePeak Stout 16oz,P46865,CampusStore,R6789,USA,GA,Atlanta,2024-01-21,2024-03-04,On-Premise,Distributor,Can,6-Pack,6,2130,4,6.3,3.92,34.45,23.92,8.24,2024,-4.17
90,2023-12-29,2023-09-24,CityLiquor,R4270,USA,NC,Charlotte,RiverMalt,Lager,RiverMalt Lager 16oz,P51946,Off-Premise,Direct,Can,12-Pack,12,4260,8,5.25,2.9,0.0,42.0,23.2,18.8,44.76,0.0,RiverMalt,Lager,RiverMalt Lager 16oz,P51946,CityLiquor,R4270,USA,NC,Charlotte,2023-12-29,2023-09-24,Off-Premise,Direct,Can,12-Pack,12,4260,8,5.25,2.9,44.76,42.0,18.8,2023,
91,2025-04-22,2023-12-09,MegaMart,R4068,USA,VA,Richmond,HopHouse,IPA,HopHouse IPA 16oz,P93763,On-Premise,Distributor,Can,24-Pack,24,17040,8,5.29,3.1,0.0,42.32,24.8,17.52,41.4,0.0,HopHouse,IPA,HopHouse IPA 16oz,P93763,MegaMart,R4068,USA,VA,Richmond,2025-04-22,2023-12-09,On-Premise,Distributor,Can,24-Pack,24,17040,8,5.29,3.1,41.4,42.32,17.52,2025,0.21
92,2023-12-03,2023-06-28,QuickStop,R4197,USA,FL,Miami,BrewCo,IPA,BrewCo IPA 12oz,P54503,On-Premise,Direct,Can,6-Pack,6,2838,2,5.38,3.48,0.1,9.68,6.96,2.72,28.1,1.08,BrewCo,IPA,BrewCo IPA 12oz,P54503,QuickStop,R4197,USA,FL,Miami,2023-12-03,2023-06-28,On-Premise,Direct,Can,6-Pack,6,2838,2,5.38,3.48,28.1,9.68,2.72,2023,
93,2025-09-16,2023-02-07,CityLiquor,R4100,USA,SC,Columbia,NorthStar,Lager,NorthStar Lager 16oz,P97059,Off-Premise,Direct,Bottle,24-Pack,24,17040,17,5.96,3.48,0.0,101.32,59.16,42.16,41.61,0.0,NorthStar,Lager,NorthStar Lager 16oz,P97059,CityLiquor,R4100,USA,SC,Columbia,2025-09-16,2023-02-07,Off-Premise,Direct,Bottle,24-Pack,24,17040,17,5.96,3.48,41.61,101.32,42.16,2025,0.21
94,2023-05-03,2023-11-08,QuickStop,R5877,USA,SC,Columbia,HopHouse,Pilsner,HopHouse Pilsner 24oz,P29778,Off-Premise,Direct,Can,12-Pack,12,4260,15,5.69,3.59,0.0,85.35,53.85,31.5,36.91,0.0,HopHouse,Pilsner,HopHouse Pilsner 24oz,P29778,QuickStop,R5877,USA,SC,Columbia,2023-05-03,2023-11-08,Off-Premise,Direct,Can,12-Pack,12,4260,15,5.69,3.59,36.91,85.35,31.5,2023,
95,2023-08-17,2023-11-04,CityLiquor,R8786,Canada,TN,Knoxville,BrewCo,Lager,BrewCo Lager 24oz,P11111,Off-Premise,Direct,Can,12-Pack,12,8520,5,4.0,2.47,0.05,19.0,12.35,6.65,35.0,1.0,BrewCo,Lager,BrewCo Lager 24oz,P11111,CityLiquor,R8786,Canada,TN,Knoxville,2023-08-17,2023-11-04,Off-Premise,Direct,Can,12-Pack,12,8520,5,4.0,2.47,35.0,19.0,6.65,2023,
96,2024-09-07,2023-09-30,CityLiquor,R7947,USA,SC,Charleston,HopHouse,Stout,HopHouse Stout 16oz,P15600,Off-Premise,Direct,Can,12-Pack,12,8520,12,5.5,2.87,0.0,66.0,34.44,31.56,47.82,0.0,HopHouse,Stout,HopHouse Stout 16oz,P15600,CityLiquor,R7947,USA,SC,Charleston,2024-09-07,2023-09-30,Off-Premise,Direct,Can,12-Pack,12,8520,12,5.5,2.87,47.82,66.0,31.56,2024,-4.17
97,2024-11-08,2023-02-07,BottleKing,R6950,USA,TN,Nashville,NorthStar,Lager,NorthStar Lager 16oz,P99747,Off-Premise,Direct,Can,Single,1,355,11,4.71,2.99,0.0,51.81,32.89,18.92,36.52,0.0,NorthStar,Lager,NorthStar Lager 16oz,P99747,BottleKing,R6950,USA,TN,Nashville,2024-11-08,2023-02-07,Off-Premise,Direct,Can,Single,1,355,11,4.71,2.99,36.52,51.81,18.92,2024,-4.17
98,2024-11-01,2023-01-18,QuickStop,R7473,USA,FL,Miami,NorthStar,IPA,NorthStar IPA 24oz,P10037,Off-Premise,Distributor,Can,6-Pack,6,2130,8,3.41,2.19,0.05,25.92,17.52,8.4,32.41,1.36,NorthStar,IPA,NorthStar IPA 24oz,P10037,QuickStop,R7473,USA,FL,Miami,2024-11-01,2023-01-18,Off-Premise,Distributor,Can,6-Pack,6,2130,8,3.41,2.19,32.41,25.92,8.4,2024,-4.17
99,2024-05-29,2023-07-26,BottleKing,R3248,USA,VA,Richmond,HopHouse,Lager,HopHouse Lager 12oz,P87007,Off-Premise,Direct,Can,6-Pack,6,2130,17,5.75,3.0,0.0,97.75,51.0,46.75,47.83,0.0,HopHouse,Lager,HopHouse Lager 12oz,P87007,BottleKing,R3248,USA,VA,Richmond,2024-05-29,2023-07-26,Off-Premise,Direct,Can,6-Pack,6,2130,17,5.75,3.0,47.83,97.75,46.75,2024,-4.17
100,2023-06-28,2023-12-13,CampusStore,R6248,USA,VA,Norfolk,RiverMalt,Sour,RiverMalt Sour 24oz,P13635,On-Premise,Distributor,Can,12-Pack,12,8520,16,4.71,2.34,0.0,75.36,37.44,37.92,50.32,0.0,RiverMalt,Sour,RiverMalt Sour 24oz,P13635,CampusStore,R6248,USA,VA,Norfolk,2023-06-28,2023-12-13,On-Premise,Distributor,Can,12-Pack,12,8520,16,4.71,2.34,50.32,75.36,37.92,2023,
101,2023-11-07,2023-10-29,BottleKing,R1558,USA,FL,Tampa,HopHouse,Stout,HopHouse Stout 12oz,P16704,Off-Premise,Direct,Can,24-Pack,24,11352,13,5.77,2.94,0.0,75.01,38.22,36.79,49.05,0.0,HopHouse,Stout,HopHouse Stout 12oz,P16704,BottleKing,R1558,USA,FL,Tampa,2023-11-07,2023-10-29,Off-Premise,Direct,Can,24-Pack,24,11352,13,5.77,2.94,49.05,75.01,36.79,2023,
102,2023-02-28,2023-09-24,CampusStore,R6489,USA,NC,Durham,RiverMalt,Lager,RiverMalt Lager 16oz,P97742,Off-Premise,Distributor,Bottle,6-Pack,6,2838,13,5.34,2.47,0.0,69.42,32.11,37.31,53.75,0.0,RiverMalt,Lager,RiverMalt Lager 16oz,P97742,CampusStore,R6489,USA,NC,Durham,2023-02-28,2023-09-24,Off-Premise,Distributor,Bottle,6-Pack,6,2838,13,5.34,2.47,53.75,69.42,37.31,2023,
103,2024-11-24,2023-10-29,BottleKing,R8595,USA,FL,Tampa,HopHouse,Stout,HopHouse Stout 12oz,P46696,Off-Premise,Distributor,Bottle,6-Pack,6,2130,3,5.96,3.39,0.0,17.88,10.17,7.71,43.12,0.0,HopHouse,Stout,HopHouse Stout 12oz,P46696,BottleKing,R8595,USA,FL,Tampa,2024-11-24,2023-10-29,Off-Premise,Distributor,Bottle,6-Pack,6,2130,3,5.96,3.39,43.12,17.88,7.71,2024,-4.17
104,2024-06-09,2023-12-19,CityLiquor,R8009,USA,GA,Atlanta,BrewCo,Pilsner,BrewCo Pilsner 16oz,P89034,Off-Premise,Direct,Can,12-Pack,12,4260,10,5.39,3.1,0.05,51.2,31.0,20.2,39.45,2.7,BrewCo,Pilsner,BrewCo Pilsner 16oz,P89034,CityLiquor,R8009,USA,GA,Atlanta,2024-06-09,2023-12-19,Off-Premise,Direct,Can,12-Pack,12,4260,10,5.39,3.1,39.45,51.2,20.2,2024,-4.17
105,2025-02-01,2024-01-11,CampusStore,R3559,USA,GA,Atlanta,NorthStar,Stout,NorthStar Stout 24oz,P31824,Off-Premise,Distributor,Can,12-Pack,12,4260,6,4.5,2.06,0.1,24.3,12.36,11.94,49.14,2.7,NorthStar,Stout,NorthStar Stout 24oz,P31824,CampusStore,R3559,USA,GA,Atlanta,2025-02-01,2024-01-11,Off-Premise,Distributor,Can,12-Pack,12,4260,6,4.5,2.06,49.14,24.3,11.94,2025,0.21
106,2024-03-01,2023-09-03,CityLiquor,R3435,Canada,NC,Durham,NorthStar,Stout,NorthStar Stout 12oz,P55607,E-commerce,Direct,Bottle,24-Pack,24,17040,14,5.4,3.25,0.0,75.6,45.5,30.1,39.81,0.0,NorthStar,Stout,NorthStar Stout 12oz,P55607,CityLiquor,R3435,Canada,NC,Durham,2024-03-01,2023-09-03,E-commerce,Direct,Bottle,24-Pack,24,17040,14,5.4,3.25,39.81,75.6,30.1,2024,-4.17
107,2023-02-09,2024-03-04,CampusStore,R4834,USA,SC,Charleston,StonePeak,Stout,StonePeak Stout 16oz,P80041,Off-Premise,Direct,Can,12-Pack,12,4260,2,4.21,1.97,0.1,7.58,3.94,3.64,48.02,0.84,StonePeak,Stout,StonePeak Stout 16oz,P80041,CampusStore,R4834,USA,SC,Charleston,2023-02-09,2024-03-04,Off-Premise,Direct,Can,12-Pack,12,4260,2,4.21,1.97,48.02,7.58,3.64,2023,
108,2023-05-28,2024-01-08,BottleKing,R5370,Canada,NC,Greensboro,RiverMalt,IPA,RiverMalt IPA 12oz,P68483,On-Premise,Distributor,Bottle,6-Pack,6,4260,3,5.92,3.28,0.0,17.76,9.84,7.92,44.59,0.0,RiverMalt,IPA,RiverMalt IPA 12oz,P68483,BottleKing,R5370,Canada,NC,Greensboro,2023-05-28,2024-01-08,On-Premise,Distributor,Bottle,6-Pack,6,4260,3,5.92,3.28,44.59,17.76,7.92,2023,
109,2024-06-14,2023-06-07,QuickStop,R2546,USA,NC,Greensboro,StonePeak,Pilsner,StonePeak Pilsner 24oz,P74607,Off-Premise,Direct,Can,24-Pack,24,11352,15,4.0,1.82,0.15,51.0,27.3,23.7,46.47,9.0,StonePeak,Pilsner,StonePeak Pilsner 24oz,P74607,QuickStop,R2546,USA,NC,Greensboro,2024-06-14,2023-06-07,Off-Premise,Direct,Can,24-Pack,24,11352,15,4.0,1.82,46.47,51.0,23.7,2024,-4.17
110,2023-04-22,2023-07-09,QuickStop,R9438,USA,NC,Greensboro,StonePeak,Sour,StonePeak Sour 24oz,P27047,E-commerce,Direct,Bottle,Single,1,355,11,5.06,2.9,0.15,47.3,31.9,15.4,32.56,8.36,StonePeak,Sour,StonePeak Sour 24oz,P27047,QuickStop,R9438,USA,NC,Greensboro,2023-04-22,2023-07-09,E-commerce,Direct,Bottle,Single,1,355,11,5.06,2.9,32.56,47.3,15.4,2023,
111,2023-10-31,2023-08-20,MegaMart,R5126,USA,VA,Richmond,BrewCo,Lager,BrewCo Lager 12oz,P40572,E-commerce,Direct,Can,6-Pack,6,2130,12,3.75,2.15,0.2,36.0,25.8,10.2,28.33,9.0,BrewCo,Lager,BrewCo Lager 12oz,P40572,MegaMart,R5126,USA,VA,Richmond,2023-10-31,2023-08-20,E-commerce,Direct,Can,6-Pack,6,2130,12,3.75,2.15,28.33,36.0,10.2,2023,
