OrderID,OrderDate,CustomerID,SellerID,ProductID,UnitsSold,UnitSalePrice,GMV,MarketplaceRevenue,OrderStatus
O0000330,2025-05-02,C00297,S0103,P00084,2,31.17,62.34,4.99,Completed
O0000331,2023-08-06,C00850,S0098,P00115,1,22.14,22.14,1.66,Completed
O0000332,2024-02-18,C00108,S0007,P00027,4,58.32,233.28,18.66,Completed
O0000333,2025-04-23,C00065,S0004,P00114,4,33.67,134.68,10.1,Completed
O0000334,2024-03-06,C00022,S0146,P00294,2,12.67,25.34,2.03,Completed
O0000335,2023-10-07,C00063,S0052,P00163,3,50.57,151.71,11.38,Completed
O0000336,2024-09-30,C00377,S0146,P00295,1,44.38,44.38,3.55,Completed
O0000337,2025-10-18,C00285,S0083,P00285,2,52.65,105.3,7.9,Completed
O0000338,2025-04-24,C00006,S0004,P00187,1,38.0,38.0,2.85,Completed
O0000339,2025-09-05,C00288,S0020,P00177,3,42.4,127.2,9.54,Completed
O0000340,2024-08-07,C00173,S0019,P00008,3,46.67,140.01,10.5,Completed
O0000341,2023-04-23,C00792,S0105,P00217,1,26.79,26.79,2.14,Completed
O0000342,2024-09-04,C00601,S0105,P00112,1,43.28,43.28,3.46,Completed
O0000343,2025-03-09,C00886,S0127,P00313,5,33.51,167.55,13.4,Completed
O0000344,2023-11-17,C00306,S0064,P00229,1,59.74,59.74,4.78,Completed
O0000345,2024-04-24,C00890,S0101,P00082,3,19.55,58.65,4.4,Completed
O0000346,2024-03-05,C00744,S0039,P00312,2,72.73,145.46,11.64,Completed
O0000347,2023-03-02,C00318,S0128,P00094,1,32.51,32.51,2.28,Completed
O0000348,2023-02-21,C00878,S0047,P00099,2,41.58,83.16,6.65,Completed
O0000349,2023-11-01,C00187,S0003,P00031,2,20.56,41.12,3.29,Completed
O0000350,2024-10-07,C00617,S0059,P00308,3,5.26,15.78,1.26,Completed
O0000351,2023-09-02,C00876,S0074,P00005,2,38.06,76.12,6.09,Completed
O0000352,2025-12-19,C00595,S0015,P00146,2,6.41,12.82,0.96,Completed
O0000353,2025-06-13,C00323,S0111,P00024,2,18.19,36.38,2.91,Completed
O0000354,2023-11-23,C00878,S0016,P00108,2,22.96,45.92,3.67,Cancelled
O0000355,2023-04-27,C00448,S0150,P00297,3,43.89,131.67,9.22,Completed
O0000356,2023-06-18,C00702,S0140,P00043,1,39.52,39.52,3.16,Completed
O0000357,2024-06-10,C00307,S0130,P00276,4,11.58,46.32,3.71,Completed
O0000358,2023-01-05,C00245,S0022,P00042,3,33.68,101.04,8.08,Completed
O0000359,2025-06-11,C00317,S0018,P00190,4,28.35,113.4,9.07,Completed
O0000360,2023-06-29,C00156,S0073,P00006,1,48.58,48.58,3.89,Returned
O0000361,2025-03-02,C00779,S0009,P00112,2,44.52,89.04,7.12,Returned
O0000362,2025-04-21,C00096,S0142,P00144,1,31.71,31.71,2.54,Completed
O0000363,2024-05-20,C00259,S0129,P00278,4,45.96,183.84,14.71,Completed
O0000364,2025-06-04,C00297,S0107,P00164,3,52.19,156.57,11.74,Completed
O0000365,2023-01-17,C00705,S0111,P00012,3,27.45,82.35,6.59,Completed
O0000366,2025-08-14,C00665,S0116,P00073,3,40.88,122.64,9.81,Completed
O0000367,2025-05-07,C00229,S0106,P00087,4,22.27,89.08,7.13,Completed
O0000368,2025-09-19,C00317,S0134,P00264,1,79.93,79.93,6.39,Completed
O0000369,2024-11-02,C00392,S0061,P00025,3,40.59,121.77,9.74,Completed
O0000370,2025-07-25,C00402,S0010,P00312,2,78.87,157.74,11.83,Completed
O0000371,2025-01-27,C00701,S0127,P00179,2,37.4,74.8,5.98,Completed
O0000372,2025-09-19,C00731,S0054,P00263,2,16.54,33.08,2.65,Completed
O0000373,2023-03-06,C00324,S0120,P00287,1,34.39,34.39,2.58,Completed
O0000374,2023-12-28,C00417,S0037,P00152,3,55.28,165.84,13.27,Completed
O0000375,2023-05-02,C00489,S0063,P00105,3,43.32,129.96,10.4,Completed
O0000376,2024-02-23,C00671,S0013,P00037,2,20.83,41.66,3.12,Completed
O0000377,2023-11-17,C00229,S0092,P00198,2,18.17,36.34,2.91,Returned
O0000378,2025-12-23,C00735,S0126,P00298,2,31.46,62.92,5.03,Completed
O0000379,2025-03-17,C00796,S0055,P00264,1,75.52,75.52,5.66,Completed
O0000380,2024-09-19,C00065,S0063,P00248,2,25.87,51.74,4.14,Completed
O0000381,2023-09-13,C00310,S0151,P00056,4,5.65,22.6,1.81,Completed
O0000382,2025-03-07,C00264,S0110,P00275,2,38.52,77.04,6.16,Completed
O0000383,2023-04-19,C00077,S0160,P00224,1,45.34,45.34,3.63,Completed
O0000384,2025-02-24,C00699,S0125,P00246,2,9.61,19.22,1.54,Completed
O0000385,2025-07-07,C00241,S0048,P00257,1,23.43,23.43,1.76,Completed
O0000386,2024-01-22,C00230,S0121,P00033,1,46.22,46.22,3.7,Completed
O0000387,2024-02-19,C00619,S0027,P00126,2,9.48,18.96,1.52,Completed
O0000388,2023-12-26,C00725,S0015,P00314,1,32.29,32.29,2.42,Completed
O0000389,2023-09-06,C00840,S0097,P00072,2,41.25,82.5,6.6,Completed
O0000390,2023-08-10,C00329,S0008,P00057,3,5.28,15.84,1.19,Completed
O0000391,2025-09-17,C00662,S0121,P00311,2,19.55,39.1,3.13,Completed
O0000392,2023-03-03,C00497,S0006,P00176,3,34.38,103.14,7.74,Completed
O0000393,2023-04-24,C00648,S0125,P00187,3,37.5,112.5,9.0,Completed
O0000394,2024-01-08,C00023,S0059,P00235,2,4.96,9.92,0.79,Completed
O0000395,2025-03-19,C00375,S0108,P00105,2,45.64,91.28,6.85,Completed
O0000396,2023-04-13,C00474,S0055,P00072,3,42.66,127.98,9.6,Completed
O0000397,2024-07-19,C00857,S0115,P00038,2,14.07,28.14,2.11,Completed
O0000398,2023-08-28,C00279,S0075,P00246,2,9.28,18.56,1.39,Completed
O0000399,2023-06-12,C00269,S0058,P00245,2,47.47,94.94,7.6,Completed
O0000400,2023-08-10,C00055,S0043,P00260,3,21.38,64.14,5.13,Completed
O0000401,2025-06-22,C00503,S0119,P00243,1,5.64,5.64,0.45,Completed
O0000402,2024-07-29,C00649,S0005,P00061,3,15.45,46.35,3.71,Completed
O0000403,2024-07-30,C00089,S0029,P00059,3,35.23,105.69,7.93,Completed
O0000404,2025-10-03,C00631,S0014,P00053,2,18.18,36.36,2.91,Completed
O0000405,2024-10-01,C00500,S0087,P00231,5,14.86,74.3,5.57,Completed
O0000406,2024-09-21,C00301,S0024,P00238,2,8.39,16.78,1.34,Completed
O0000407,2025-03-03,C00490,S0033,P00066,2,33.67,67.34,5.39,Completed
O0000408,2025-04-30,C00729,S0005,P00164,3,48.87,146.61,11.73,Completed
O0000409,2024-08-29,C00099,S0106,P00224,2,42.91,85.82,6.87,Completed
O0000410,2023-11-10,C00120,S0057,P00024,3,21.26,63.78,5.1,Completed
O0000411,2025-12-27,C00292,S0013,P00065,2,69.73,139.46,10.46,Completed
O0000412,2024-07-22,C00391,S0144,P00177,1,46.53,46.53,3.72,Completed
O0000413,2023-04-22,C00445,S0024,P00203,2,27.14,54.28,4.34,Completed
O0000414,2025-04-25,C00689,S0153,P00085,1,16.76,16.76,1.34,Completed
O0000415,2024-04-08,C00624,S0143,P00037,4,21.4,85.6,6.42,Completed
O0000416,2025-01-04,C00301,S0121,P00257,1,18.02,18.02,1.44,Completed
O0000417,2023-01-23,C00351,S0145,P00095,2,32.32,64.64,5.17,Completed
O0000418,2024-05-16,C00814,S0106,P00183,5,45.9,229.5,18.36,Completed
O0000419,2023-01-17,C00824,S0095,P00232,4,5.55,22.2,1.78,Completed
O0000420,2025-11-17,C00551,S0130,P00051,2,59.3,118.6,9.49,Completed
O0000421,2024-09-06,C00532,S0045,P00079,1,27.98,27.98,2.24,Returned
O0000422,2023-10-22,C00580,S0004,P00243,3,5.19,15.57,1.17,Completed
O0000423,2024-03-04,C00233,S0098,P00080,2,38.75,77.5,5.81,Completed
O0000424,2023-12-19,C00283,S0133,P00143,5,5.88,29.4,2.35,Completed
O0000425,2025-05-09,C00021,S0006,P00259,3,12.77,38.31,2.87,Completed
O0000426,2023-09-28,C00484,S0099,P00173,2,43.55,87.1,6.97,Completed
O0000427,2023-06-16,C00254,S0078,P00241,2,31.1,62.2,4.66,Completed
O0000428,2023-01-23,C00531,S0069,P00257,2,21.11,42.22,3.38,Completed
O0000429,2023-01-07,C00392,S0101,P00307,2,12.64,25.28,1.9,Completed
O0000430,2024-08-24,C00203,S0080,P00270,3,38.03,114.09,9.13,Completed
O0000431,2023-06-20,C00208,S0054,P00177,2,46.94,93.88,7.51,Completed
O0000432,2024-10-14,C00295,S0040,P00302,1,9.34,9.34,0.75,Completed
O0000433,2023-11-10,C00471,S0015,P00298,3,30.75,92.25,6.92,Completed
O0000434,2024-07-03,C00010,S0060,P00226,2,23.82,47.64,3.81,Completed
O0000435,2025-04-07,C00639,S0026,P00246,1,8.99,8.99,0.72,Completed
O0000436,2024-03-21,C00047,S0146,P00006,3,50.8,152.4,12.19,Completed
O0000437,2025-05-25,C00528,S0099,P00025,1,32.58,32.58,2.61,Completed
O0000438,2024-08-04,C00584,S0001,P00276,2,10.26,20.52,1.54,Cancelled
O0000439,2024-01-21,C00440,S0050,P00036,4,49.26,197.04,15.76,Completed
O0000440,2025-12-19,C00642,S0023,P00218,2,47.06,94.12,7.06,Completed
O0000441,2023-08-14,C00038,S0124,P00283,2,66.66,133.32,10.67,Completed
O0000442,2023-12-01,C00318,S0002,P00172,5,30.6,153.0,10.71,Completed
O0000443,2023-07-30,C00875,S0159,P00231,1,14.51,14.51,1.16,Completed
O0000444,2024-08-15,C00344,S0049,P00053,2,16.41,32.82,2.46,Completed
O0000445,2023-12-24,C00604,S0021,P00294,2,15.55,31.1,2.49,Completed
O0000446,2025-08-20,C00339,S0041,P00073,4,38.69,154.76,12.38,Completed
O0000447,2023-01-21,C00540,S0087,P00105,5,42.12,210.6,15.79,Completed
O0000448,2023-07-16,C00626,S0097,P00301,1,26.33,26.33,2.11,Completed
O0000449,2024-01-05,C00532,S0145,P00154,4,7.34,29.36,2.35,Returned
O0000450,2025-03-31,C00156,S0012,P00140,4,46.26,185.04,14.8,Completed
O0000451,2023-04-29,C00396,S0152,P00080,3,40.67,122.01,9.76,Completed
O0000452,2024-03-25,C00545,S0082,P00106,1,33.73,33.73,2.7,Completed
O0000453,2023-11-05,C00566,S0135,P00277,1,51.24,51.24,4.1,Completed
O0000454,2024-05-28,C00769,S0068,P00122,1,20.48,20.48,1.64,Completed
O0000455,2023-12-11,C00187,S0098,P00280,1,23.29,23.29,1.75,Completed
O0000456,2024-09-28,C00045,S0107,P00091,2,19.53,39.06,2.93,Cancelled
O0000457,2024-06-04,C00199,S0084,P00061,1,15.67,15.67,1.25,Completed
O0000458,2025-05-29,C00114,S0103,P00039,3,53.43,160.29,12.82,Completed
O0000459,2023-09-08,C00486,S0110,P00275,4,39.86,159.44,12.76,Completed
O0000460,2024-01-02,C00166,S0048,P00291,1,37.95,37.95,2.85,Completed
O0000461,2025-12-03,C00210,S0035,P00235,2,6.59,13.18,1.05,Completed
O0000462,2023-04-30,C00673,S0089,P00272,2,25.41,50.82,4.07,Completed
O0000463,2023-09-08,C00784,S0121,P00171,3,20.61,61.83,4.95,Completed
O0000464,2023-04-04,C00203,S0109,P00011,4,28.0,112.0,8.96,Completed
O0000465,2024-09-14,C00312,S0099,P00126,4,9.81,39.24,3.14,Completed
O0000466,2025-03-23,C00009,S0098,P00068,1,32.96,32.96,2.47,Returned
O0000467,2024-03-26,C00090,S0010,P00108,3,21.05,63.15,4.74,Completed
O0000468,2025-02-21,C00817,S0036,P00174,5,39.39,196.95,15.76,Completed
O0000469,2025-05-13,C00731,S0145,P00277,1,40.65,40.65,3.25,Completed
O0000470,2024-02-29,C00282,S0014,P00279,6,5.81,34.86,2.79,Completed
O0000471,2025-09-30,C00148,S0090,P00208,2,11.01,22.02,1.76,Completed
O0000472,2025-09-08,C00212,S0085,P00307,2,12.64,25.28,2.02,Completed
O0000473,2024-11-03,C00889,S0071,P00278,1,50.51,50.51,4.04,Completed
O0000474,2023-05-26,C00466,S0108,P00084,2,28.23,56.46,4.23,Completed
O0000475,2025-01-08,C00400,S0096,P00225,3,36.67,110.01,8.25,Completed
O0000476,2024-10-07,C00530,S0005,P00175,2,18.13,36.26,2.9,Completed
O0000477,2025-10-18,C00053,S0156,P00010,2,54.61,109.22,8.74,Completed
O0000478,2024-10-25,C00721,S0054,P00168,6,41.21,247.26,19.78,Completed
O0000479,2025-08-25,C00302,S0093,P00147,2,48.06,96.12,7.69,Completed
O0000480,2023-04-20,C00572,S0046,P00151,1,19.1,19.1,1.53,Completed
O0000481,2024-05-24,C00004,S0098,P00004,2,49.44,98.88,7.42,Completed
O0000482,2024-07-27,C00094,S0025,P00079,1,29.82,29.82,2.39,Completed
O0000483,2025-02-08,C00758,S0116,P00195,4,20.32,81.28,6.5,Completed
O0000484,2025-07-18,C00393,S0104,P00070,3,33.94,101.82,8.15,Completed
O0000485,2025-04-03,C00778,S0106,P00250,4,42.79,171.16,13.69,Completed
O0000486,2023-09-27,C00728,S0106,P00033,4,47.94,191.76,15.34,Completed
O0000487,2023-07-14,C00536,S0141,P00020,1,34.48,34.48,2.59,Completed
O0000488,2023-01-23,C00642,S0145,P00004,2,44.81,89.62,7.17,Completed
O0000489,2025-11-24,C00324,S0045,P00168,1,47.98,47.98,3.84,Completed
O0000490,2025-08-19,C00185,S0146,P00242,1,41.67,41.67,3.33,Completed
O0000491,2023-12-11,C00475,S0153,P00179,3,46.12,138.36,11.07,Completed
O0000492,2025-03-10,C00410,S0083,P00076,3,44.59,133.77,10.03,Completed
O0000493,2024-09-09,C00759,S0026,P00042,2,33.0,66.0,5.28,Completed
O0000494,2025-02-05,C00739,S0113,P00132,4,5.1,20.4,1.63,Completed
O0000495,2023-11-26,C00508,S0119,P00320,3,55.8,167.4,13.39,Completed
O0000496,2024-03-23,C00815,S0146,P00150,1,19.01,19.01,1.52,Returned
O0000497,2025-09-18,C00867,S0154,P00086,2,54.39,108.78,8.7,Cancelled
O0000498,2023-05-24,C00198,S0007,P00254,3,51.1,153.3,12.26,Completed
O0000499,2024-09-16,C00108,S0009,P00308,1,5.04,5.04,0.4,Completed
O0000500,2024-06-06,C00859,S0131,P00134,2,10.93,21.86,1.64,Completed
O0000501,2023-08-27,C00803,S0098,P00105,3,45.43,136.29,10.22,Completed
O0000502,2023-01-09,C00867,S0062,P00277,3,42.35,127.05,10.16,Completed
O0000503,2024-03-14,C00799,S0071,P00064,4,51.12,204.48,16.36,Completed
O0000504,2023-12-20,C00220,S0020,P00122,4,26.2,104.8,7.86,Completed
O0000505,2023-01-10,C00742,S0160,P00149,1,37.1,37.1,2.97,Completed
O0000506,2025-09-20,C00033,S0125,P00030,2,40.58,81.16,6.49,Completed
O0000507,2023-08-13,C00572,S0106,P00125,1,41.95,41.95,3.36,Completed
O0000508,2025-12-26,C00848,S0156,P00277,3,54.92,164.76,13.18,Completed
O0000509,2023-12-07,C00882,S0048,P00022,2,20.13,40.26,3.02,Completed
O0000510,2023-03-18,C00279,S0039,P00175,2,18.82,37.64,3.01,Completed
O0000511,2025-03-05,C00768,S0007,P00086,2,53.81,107.62,8.61,Completed
O0000512,2024-09-08,C00388,S0073,P00248,4,24.81,99.24,7.94,Completed
O0000513,2025-01-01,C00010,S0030,P00204,3,21.64,64.92,5.19,Completed
O0000514,2024-09-21,C00248,S0076,P00222,3,53.63,160.89,12.07,Completed
O0000515,2023-02-06,C00781,S0088,P00226,5,20.99,104.95,8.4,Completed
O0000516,2025-04-30,C00480,S0046,P00212,3,23.17,69.51,5.56,Completed
O0000517,2025-06-15,C00244,S0109,P00184,2,40.69,81.38,6.51,Cancelled
O0000518,2023-07-05,C00429,S0144,P00164,1,48.43,48.43,3.87,Completed
O0000519,2024-06-18,C00157,S0021,P00105,3,49.31,147.93,11.83,Completed
O0000520,2025-12-30,C00723,S0075,P00287,2,41.88,83.76,6.28,Completed
O0000521,2023-02-22,C00237,S0075,P00315,3,33.58,100.74,7.56,Completed
O0000522,2024-06-16,C00753,S0158,P00103,2,17.64,35.28,2.82,Returned
O0000523,2023-08-12,C00728,S0085,P00015,1,5.94,5.94,0.48,Completed
O0000524,2025-09-08,C00817,S0083,P00006,4,46.12,184.48,13.84,Completed
O0000525,2023-07-19,C00461,S0073,P00094,2,35.89,71.78,5.74,Completed
O0000526,2025-03-08,C00314,S0051,P00106,4,32.84,131.36,10.51,Cancelled
O0000527,2025-10-03,C00275,S0146,P00162,3,34.49,103.47,8.28,Completed
O0000528,2024-01-02,C00883,S0124,P00238,1,7.96,7.96,0.64,Completed
O0000529,2024-09-30,C00790,S0091,P00197,2,30.39,60.78,4.86,Completed
O0000530,2024-05-17,C00007,S0151,P00274,1,57.31,57.31,4.58,Completed
O0000531,2023-11-01,C00001,S0148,P00062,1,15.64,15.64,1.25,Completed
O0000532,2023-12-19,C00191,S0008,P00293,3,60.88,182.64,13.7,Completed
O0000533,2025-03-15,C00730,S0083,P00011,1,27.09,27.09,2.03,Completed
O0000534,2024-08-14,C00365,S0143,P00209,2,52.46,104.92,7.87,Completed
O0000535,2025-10-07,C00236,S0056,P00052,2,21.59,43.18,3.24,Completed
O0000536,2025-08-02,C00649,S0092,P00230,2,28.63,57.26,4.58,Completed
O0000537,2025-11-22,C00847,S0050,P00291,3,48.55,145.65,11.65,Completed
O0000538,2024-09-01,C00493,S0087,P00316,4,18.78,75.12,5.63,Completed
O0000539,2024-08-24,C00514,S0055,P00305,2,26.42,52.84,3.96,Completed
O0000540,2023-07-23,C00363,S0080,P00123,1,60.31,60.31,4.82,Completed
O0000541,2024-03-12,C00701,S0031,P00307,2,12.43,24.86,1.99,Completed
O0000542,2024-05-26,C00763,S0110,P00055,3,21.02,63.06,5.04,Completed
O0000543,2023-10-31,C00362,S0132,P00148,2,17.16,34.32,2.57,Completed
O0000544,2023-04-01,C00321,S0016,P00147,2,49.01,98.02,7.84,Completed
O0000545,2025-04-17,C00774,S0141,P00148,3,16.76,50.28,3.77,Completed
O0000546,2024-10-16,C00064,S0058,P00089,4,49.23,196.92,15.75,Completed
O0000547,2024-03-17,C00651,S0104,P00301,2,24.46,48.92,3.91,Completed
O0000548,2024-02-18,C00052,S0022,P00154,1,7.33,7.33,0.59,Completed
O0000549,2023-07-27,C00326,S0033,P00162,4,42.62,170.48,13.64,Completed
O0000550,2023-02-26,C00301,S0109,P00063,4,30.98,123.92,9.91,Completed
O0000551,2025-04-02,C00046,S0007,P00113,3,41.03,123.09,9.85,Completed
O0000552,2025-07-01,C00638,S0134,P00024,3,17.77,53.31,4.26,Completed
O0000553,2023-07-04,C00194,S0055,P00301,3,26.42,79.26,5.94,Completed
O0000554,2024-05-04,C00437,S0096,P00063,2,31.68,63.36,4.75,Completed
O0000555,2024-01-05,C00451,S0102,P00184,1,36.57,36.57,2.93,Completed
O0000556,2024-03-08,C00466,S0027,P00143,2,5.6,11.2,0.9,Completed
O0000557,2024-06-17,C00288,S0132,P00062,1,14.45,14.45,1.08,Completed
O0000558,2024-12-04,C00375,S0090,P00083,2,24.39,48.78,3.9,Completed
O0000559,2024-11-08,C00007,S0098,P00198,2,17.41,34.82,2.61,Completed
O0000560,2023-06-08,C00859,S0017,P00091,2,20.19,40.38,3.23,Completed
O0000561,2023-06-20,C00302,S0030,P00036,3,54.76,164.28,13.14,Completed
O0000562,2024-06-08,C00400,S0113,P00232,1,5.69,5.69,0.46,Cancelled
O0000563,2025-06-06,C00185,S0013,P00313,1,36.4,36.4,2.73,Completed
O0000564,2023-01-11,C00147,S0101,P00030,3,39.69,119.07,8.93,Completed
O0000565,2025-03-30,C00494,S0006,P00070,1,34.15,34.15,2.56,Completed
O0000566,2025-12-11,C00712,S0037,P00273,2,20.51,41.02,3.28,Completed
O0000567,2025-10-08,C00131,S0073,P00267,3,59.75,179.25,14.34,Cancelled
O0000568,2023-08-15,C00680,S0040,P00188,4,29.56,118.24,9.46,Completed
O0000569,2025-09-21,C00850,S0148,P00125,2,40.76,81.52,6.52,Completed
O0000570,2024-05-27,C00583,S0092,P00145,4,34.44,137.76,11.02,Completed
O0000571,2025-11-12,C00638,S0023,P00314,1,34.76,34.76,2.61,Completed
O0000572,2023-07-28,C00480,S0054,P00120,4,18.74,74.96,6.0,Completed
O0000573,2023-02-06,C00390,S0150,P00102,2,48.5,97.0,6.79,Completed
O0000574,2023-09-29,C00072,S0092,P00198,2,14.4,28.8,2.3,Completed
O0000575,2025-03-07,C00325,S0096,P00088,4,34.75,139.0,10.42,Completed
O0000576,2023-06-26,C00830,S0026,P00065,2,62.3,124.6,9.97,Completed
O0000577,2024-06-25,C00151,S0079,P00178,3,62.79,188.37,15.07,Completed
O0000578,2025-05-20,C00826,S0025,P00259,4,12.1,48.4,3.87,Completed
O0000579,2024-10-20,C00310,S0053,P00266,2,6.19,12.38,0.99,Completed
O0000580,2024-10-31,C00754,S0129,P00198,3,12.77,38.31,3.06,Completed
O0000581,2024-12-31,C00812,S0002,P00235,2,6.59,13.18,0.92,Completed
O0000582,2024-07-25,C00352,S0101,P00007,2,11.51,23.02,1.73,Completed
O0000583,2023-10-05,C00451,S0029,P00298,1,24.81,24.81,1.86,Completed
O0000584,2023-08-01,C00755,S0102,P00289,3,31.64,94.92,7.59,Completed
O0000585,2025-08-16,C00616,S0007,P00309,1,16.46,16.46,1.32,Completed
O0000586,2023-11-01,C00740,S0010,P00149,4,46.29,185.16,13.89,Completed
O0000587,2024-01-10,C00354,S0116,P00260,4,19.96,79.84,6.39,Completed
O0000588,2023-03-24,C00898,S0090,P00154,4,7.65,30.6,2.45,Completed
O0000589,2023-01-21,C00329,S0138,P00223,2,32.26,64.52,5.16,Completed
O0000590,2023-10-25,C00224,S0159,P00245,3,44.26,132.78,10.62,Completed
O0000591,2024-07-07,C00370,S0154,P00156,1,48.92,48.92,3.91,Completed
O0000592,2024-12-22,C00316,S0158,P00068,5,41.68,208.4,16.67,Completed
O0000593,2025-12-04,C00663,S0027,P00144,2,37.95,75.9,6.07,Completed
O0000594,2023-01-07,C00803,S0028,P00046,2,54.77,109.54,8.76,Completed
O0000595,2024-03-04,C00288,S0136,P00181,1,13.77,13.77,1.1,Completed
O0000596,2024-10-23,C00203,S0118,P00104,3,5.18,15.54,1.24,Completed
O0000597,2023-06-17,C00113,S0048,P00311,4,21.86,87.44,6.56,Completed
O0000598,2025-12-20,C00806,S0067,P00179,2,46.35,92.7,7.42,Completed
O0000599,2023-11-03,C00138,S0119,P00004,3,62.29,186.87,14.95,Completed
O0000600,2024-09-21,C00393,S0030,P00233,2,5.04,10.08,0.81,Completed
O0000601,2025-12-31,C00357,S0140,P00074,1,41.86,41.86,3.35,Completed
O0000602,2024-08-02,C00449,S0001,P00249,4,25.9,103.6,7.77,Completed
O0000603,2024-10-15,C00081,S0039,P00316,2,19.31,38.62,3.09,Completed
O0000604,2023-10-25,C00015,S0040,P00036,3,47.87,143.61,11.49,Completed
O0000605,2025-01-01,C00442,S0115,P00178,4,55.65,222.6,16.7,Completed
O0000606,2025-04-08,C00845,S0131,P00151,3,17.73,53.19,3.99,Completed
O0000607,2024-02-04,C00094,S0061,P00161,1,41.18,41.18,3.29,Completed
O0000608,2025-03-26,C00208,S0113,P00124,2,28.37,56.74,4.54,Completed
O0000609,2024-03-08,C00088,S0087,P00143,2,5.02,10.04,0.75,Completed
O0000610,2024-01-21,C00345,S0035,P00241,4,26.71,106.84,8.55,Completed
O0000611,2023-02-21,C00185,S0119,P00277,2,43.7,87.4,6.99,Completed
O0000612,2025-04-13,C00002,S0018,P00280,1,18.84,18.84,1.51,Completed
O0000613,2023-06-19,C00733,S0056,P00052,4,23.17,92.68,6.95,Completed
O0000614,2025-04-29,C00467,S0157,P00306,1,15.39,15.39,1.15,Completed
O0000615,2024-06-16,C00318,S0123,P00314,2,30.92,61.84,4.95,Completed
O0000616,2024-06-09,C00587,S0060,P00139,3,16.56,49.68,3.97,Completed
O0000617,2023-09-04,C00696,S0153,P00174,2,39.9,79.8,6.38,Completed
O0000618,2025-02-23,C00477,S0031,P00113,2,39.89,79.78,6.38,Completed
O0000619,2025-09-29,C00686,S0040,P00205,3,47.1,141.3,11.3,Completed
O0000620,2025-01-12,C00690,S0016,P00160,3,54.05,162.15,12.97,Completed
O0000621,2024-12-27,C00884,S0089,P00206,3,17.11,51.33,4.11,Completed
O0000622,2025-07-15,C00599,S0056,P00122,2,22.28,44.56,3.34,Completed
O0000623,2025-11-12,C00070,S0021,P00236,3,26.6,79.8,6.38,Completed
O0000624,2023-11-02,C00891,S0014,P00146,4,6.64,26.56,2.12,Completed
O0000625,2023-12-15,C00183,S0060,P00017,2,62.07,124.14,9.93,Completed
O0000626,2024-04-07,C00601,S0072,P00241,2,29.03,58.06,4.64,Completed
O0000627,2023-10-24,C00643,S0110,P00014,2,44.48,88.96,7.12,Completed
O0000628,2025-09-19,C00258,S0118,P00100,1,36.39,36.39,2.91,Completed
O0000629,2025-07-28,C00319,S0060,P00136,1,73.27,73.27,5.86,Completed
O0000630,2024-03-31,C00780,S0144,P00262,3,37.7,113.1,9.05,Completed
O0000631,2023-05-07,C00543,S0111,P00161,1,39.25,39.25,3.14,Completed
O0000632,2025-11-24,C00795,S0127,P00193,1,35.61,35.61,2.85,Completed
O0000633,2023-06-30,C00174,S0116,P00192,1,43.11,43.11,3.45,Completed
O0000634,2023-05-11,C00027,S0145,P00231,2,14.94,29.88,2.39,Completed
O0000635,2024-12-21,C00826,S0018,P00280,2,24.28,48.56,3.88,Completed
O0000636,2024-10-08,C00876,S0066,P00015,1,5.93,5.93,0.47,Completed
O0000637,2023-05-14,C00470,S0137,P00274,1,56.63,56.63,4.53,Completed
O0000638,2023-07-23,C00680,S0124,P00172,3,24.86,74.58,5.97,Completed
O0000639,2023-05-02,C00329,S0113,P00262,1,35.39,35.39,2.83,Completed
O0000640,2023-03-23,C00632,S0086,P00233,2,5.13,10.26,0.82,Completed
O0000641,2025-02-03,C00879,S0130,P00224,3,42.41,127.23,10.18,Completed
O0000642,2024-12-07,C00877,S0127,P00002,3,55.76,167.28,13.38,Completed
O0000643,2025-04-15,C00570,S0023,P00308,4,4.55,18.2,1.36,Completed
O0000644,2025-11-02,C00220,S0115,P00203,3,33.81,101.43,7.61,Completed
O0000645,2024-09-28,C00829,S0084,P00295,2,49.16,98.32,7.87,Completed
O0000646,2025-10-30,C00638,S0115,P00320,1,52.57,52.57,3.94,Completed
O0000647,2025-06-22,C00508,S0106,P00268,2,27.53,55.06,4.4,Completed
O0000648,2023-10-03,C00031,S0128,P00118,2,49.71,99.42,6.96,Cancelled
O0000649,2025-04-20,C00473,S0092,P00068,1,34.58,34.58,2.77,Completed
O0000650,2025-11-19,C00368,S0104,P00058,2,49.5,99.0,7.92,Completed
O0000651,2023-09-21,C00761,S0040,P00032,1,13.6,13.6,1.09,Completed
O0000652,2025-05-27,C00642,S0132,P00249,2,26.09,52.18,3.91,Completed
