TransactionID,Date,ProductLine,Channel,Region,Units,ListRevenue,DiscountPct,NetRevenue,MaterialCost,LaborCost,FreightCost,ManufacturingOverhead,COGS,GrossProfit,GrossMarginPct
100201,2025-02-22,Software Licenses,Enterprise,South,3,917.21,0.0431,877.69,94.64,26.49,12.31,6.99,140.43,737.26,0.84
100202,2025-02-01,Software Licenses,Enterprise,West,6,1955.79,0.0426,1872.41,185.32,48.16,25.17,40.93,299.59,1572.82,0.84
100203,2025-02-10,Accessories,Enterprise,West,9,868.8,0.127,758.44,148.7,32.45,22.83,23.55,227.53,530.91,0.7
100204,2025-02-10,Consumer Devices,Partner,West,8,3253.07,0.1195,2864.37,710.02,171.72,105.59,101.13,1088.46,1775.91,0.62
100205,2025-02-23,Consumer Devices,Partner,Central,6,2451.04,0.096,2215.8,572.56,128.47,84.71,56.27,842.0,1373.79,0.62
100206,2025-02-05,Networking,E-commerce,Central,8,5186.76,0.0879,4730.86,1248.94,355.26,203.8,178.96,1986.96,2743.9,0.58
100207,2025-02-09,Services,Direct,South,7,4110.73,0.0641,3847.4,573.68,137.26,76.98,135.46,923.38,2924.02,0.76
100208,2025-02-05,Software Licenses,Direct,South,9,2747.1,0.1109,2442.41,253.8,60.08,42.01,34.9,390.79,2051.62,0.84
100209,2025-02-22,Accessories,Partner,South,2,192.02,0.0576,180.96,34.26,9.35,5.56,5.13,54.29,126.67,0.7
100210,2025-02-16,Accessories,Enterprise,Central,8,713.06,0.0815,654.98,124.25,29.65,19.08,23.52,196.49,458.49,0.7
100211,2025-02-24,Software Licenses,Partner,East,11,3582.74,0.0486,3408.68,358.95,102.59,41.56,42.29,545.39,2863.29,0.84
100212,2025-02-15,Software Licenses,Partner,East,11,3391.25,0.0194,3325.58,330.78,96.47,46.81,58.03,532.09,2793.49,0.84
100213,2025-02-23,Software Licenses,Partner,West,7,2214.51,0.1778,1820.85,188.52,44.84,26.24,31.73,291.34,1529.52,0.84
100214,2025-02-11,Networking,Partner,East,4,2977.76,0.0925,2702.2,716.71,191.99,84.05,142.17,1134.92,1567.27,0.58
100215,2025-02-11,Consumer Devices,E-commerce,South,4,1627.37,0.0266,1584.13,372.95,89.15,49.39,90.49,601.97,982.16,0.62
100216,2025-02-18,Enterprise Hardware,Enterprise,South,5,4405.4,0,4405.4,1374.83,307.16,163.14,181.35,2026.49,2378.92,0.54
100217,2025-02-25,Accessories,Direct,East,6,565.92,0.0817,519.67,96.84,27.28,12.79,19.0,155.9,363.77,0.7
100218,2025-02-28,Accessories,E-commerce,Central,10,943.68,0.0769,871.1,169.62,44.8,26.49,20.41,261.33,609.77,0.7
100219,2025-02-06,Networking,Direct,East,7,4891.82,0.1029,4388.67,1186.63,328.26,137.84,190.51,1843.24,2545.43,0.58
100220,2025-02-05,Enterprise Hardware,Direct,East,1,823.29,0.1375,710.05,209.57,59.52,33.73,23.81,326.62,383.43,0.54
100221,2025-02-07,Services,Direct,West,1,544.41,0.1297,473.81,74.52,21.47,8.8,8.92,113.71,360.1,0.76
100222,2025-02-27,Enterprise Hardware,Direct,South,11,9816.65,0.1213,8625.66,2687.66,718.75,431.67,129.73,3967.8,4657.86,0.54
100223,2025-02-20,Services,E-commerce,South,9,4666.13,0.0758,4312.52,683.57,145.61,94.75,111.07,1035.0,3277.52,0.76
100224,2025-02-13,Enterprise Hardware,Partner,South,1,914.68,0.1036,819.92,231.07,71.14,35.52,39.43,377.16,442.75,0.54
100225,2025-02-25,Enterprise Hardware,E-commerce,Central,9,7778.63,0.0134,7674.48,2293.65,517.59,250.76,468.25,3530.26,4144.22,0.54
100226,2025-02-14,Software Licenses,E-commerce,Central,6,1855.92,0.0188,1820.96,197.23,53.57,29.64,10.92,291.35,1529.61,0.84
100227,2025-02-11,Consumer Devices,Direct,South,9,3514.33,0.0095,3480.99,864.61,211.35,106.73,140.09,1322.78,2158.21,0.62
100228,2025-02-28,Enterprise Hardware,Partner,South,9,7949.99,0.0791,7321.1,2058.69,579.94,299.33,429.75,3367.71,3953.39,0.54
100229,2025-02-25,Consumer Devices,Direct,Central,3,1242.61,0.0574,1171.34,301.72,65.15,41.56,36.68,445.11,726.23,0.62
100230,2025-02-26,Networking,Partner,South,10,7291.54,0.0794,6712.54,1841.75,507.69,272.36,197.47,2819.27,3893.27,0.58
100231,2025-02-22,Software Licenses,Partner,West,5,1602.34,0.0592,1507.54,162.23,41.53,17.51,19.93,241.21,1266.34,0.84
100232,2025-02-23,Networking,Enterprise,West,3,2156.78,0.0885,1965.96,509.15,118.96,69.22,128.37,825.7,1140.26,0.58
100233,2025-02-28,Networking,Enterprise,West,6,4282.41,0.0222,4187.41,1137.5,295.27,158.45,167.49,1758.71,2428.7,0.58
100234,2025-02-23,Networking,Direct,South,1,679.46,0.0684,633.01,165.33,46.47,19.52,34.55,265.86,367.15,0.58
100235,2025-02-08,Enterprise Hardware,Direct,West,2,1631.12,0.0725,1512.83,444.64,108.14,71.08,72.03,695.9,816.93,0.54
100236,2025-02-03,Networking,Partner,East,12,8581.03,0.0704,7976.69,2040.56,603.02,280.57,426.06,3350.21,4626.48,0.58
100237,2025-02-15,Services,Enterprise,East,10,5441.76,0.1307,4730.29,692.1,188.76,95.61,158.81,1135.27,3595.02,0.76
100238,2025-02-28,Software Licenses,Enterprise,West,4,1320.84,0.1354,1141.99,115.4,28.44,17.92,20.96,182.72,959.27,0.84
100239,2025-02-07,Software Licenses,Partner,East,2,626.53,0.1309,544.5,55.21,14.33,9.3,8.28,87.12,457.38,0.84
100240,2025-02-15,Networking,Enterprise,South,6,4162.78,0,4162.78,1174.71,256.11,169.54,148.01,1748.37,2414.42,0.58
100241,2025-02-01,Services,Direct,East,7,4208.6,0.0919,3821.9,594.11,157.51,95.35,70.29,917.26,2904.64,0.76
100242,2025-02-13,Software Licenses,Enterprise,East,6,1894.84,0.178,1557.64,161.54,44.66,23.69,19.34,249.22,1308.42,0.84
100243,2025-02-03,Accessories,Enterprise,East,7,677.46,0,677.46,131.34,38.29,21.21,12.41,203.24,474.22,0.7
100244,2025-02-12,Consumer Devices,E-commerce,Central,3,1239.61,0.0884,1130.03,261.27,66.1,44.6,57.44,429.41,700.62,0.62
100245,2025-02-01,Consumer Devices,Partner,East,3,1291.9,0.0094,1279.7,303.39,69.05,41.29,72.55,486.29,793.41,0.62
100246,2025-02-19,Accessories,Partner,East,11,1116.51,0.0098,1105.56,225.27,53.96,26.85,25.59,331.67,773.89,0.7
100247,2025-02-24,Networking,Partner,South,9,6280.42,0.0114,6208.54,1623.31,415.93,193.5,374.84,2607.59,3600.95,0.58
100248,2025-02-27,Accessories,Partner,South,5,440.54,0.0959,398.29,76.61,18.97,11.68,12.22,119.49,278.8,0.7
100249,2025-02-02,Consumer Devices,Enterprise,East,1,404.96,0.1002,364.37,86.19,23.29,15.02,13.96,138.46,225.91,0.62
100250,2025-02-20,Services,E-commerce,South,1,582.22,0.0741,539.05,83.42,24.21,11.07,10.67,129.37,409.68,0.76
100251,2025-02-08,Networking,E-commerce,East,3,2088.12,0.082,1916.93,528.46,126.68,59.31,90.65,805.11,1111.82,0.58
100252,2025-02-03,Consumer Devices,Partner,West,4,1769.02,0.139,1523.08,352.54,92.71,44.39,89.13,578.77,944.31,0.62
100253,2025-02-25,Services,Direct,Central,7,4198.9,0.0787,3868.32,605.83,134.19,85.97,102.4,928.4,2939.93,0.76
100254,2025-02-14,Accessories,Enterprise,West,2,189.59,0.0381,182.37,35.33,8.01,4.78,6.59,54.71,127.66,0.7
100255,2025-02-18,Accessories,Enterprise,East,6,535.28,0.0593,503.54,102.59,21.77,13.97,12.73,151.06,352.48,0.7
100256,2025-02-23,Consumer Devices,Partner,South,12,5230.97,0.0939,4740.02,1158.03,282.59,166.8,193.78,1801.21,2938.81,0.62
100257,2025-02-04,Software Licenses,E-commerce,South,2,669.29,0.0512,635.0,62.45,19.25,8.71,11.19,101.6,533.4,0.84
100258,2025-02-20,Networking,Direct,South,11,8086.76,0.0601,7601.0,2125.91,550.7,319.27,196.54,3192.42,4408.58,0.58
100259,2025-02-03,Software Licenses,Enterprise,South,7,2020.94,0.1526,1712.53,167.13,46.01,25.73,35.15,274.0,1438.52,0.84
100260,2025-02-15,Enterprise Hardware,Enterprise,Central,5,4105.09,0.1677,3416.51,975.5,290.25,162.42,143.42,1571.59,1844.92,0.54
100261,2025-02-02,Software Licenses,Enterprise,South,6,1888.49,0.1311,1640.84,172.19,45.16,18.84,26.34,262.53,1378.3,0.84
100262,2025-02-17,Accessories,Enterprise,East,5,479.12,0.0725,444.37,82.22,22.52,11.42,17.15,133.31,311.06,0.7
100263,2025-02-17,Consumer Devices,Direct,Central,12,4825.57,0.1283,4206.22,1003.99,265.38,158.1,170.9,1598.36,2607.85,0.62
100264,2025-02-17,Accessories,Direct,South,9,893.39,0.0437,854.35,167.46,39.2,25.35,24.29,256.3,598.04,0.7
100265,2025-02-15,Accessories,Enterprise,East,10,994.7,0.0904,904.82,179.77,50.95,22.32,18.41,271.45,633.38,0.7
100266,2025-02-22,Enterprise Hardware,Enterprise,West,12,9691.72,0.0977,8744.87,2481.34,591.36,341.61,608.32,4022.64,4722.23,0.54
100267,2025-02-02,Accessories,E-commerce,Central,3,270.58,0.117,238.93,44.24,12.15,7.62,7.67,71.68,167.25,0.7
100268,2025-02-22,Enterprise Hardware,Partner,East,6,4889.62,0.1099,4352.42,1246.64,294.66,164.75,296.07,2002.11,2350.31,0.54
100269,2025-02-08,Services,Enterprise,West,7,4137.39,0.0955,3742.39,566.26,163.74,82.28,85.89,898.17,2844.22,0.76
100270,2025-02-13,Accessories,Partner,West,2,179.04,0.1322,155.37,29.31,8.78,5.1,3.43,46.61,108.76,0.7
100271,2025-03-16,Enterprise Hardware,Partner,Central,2,1807.5,0.0561,1706.0,495.29,133.93,58.38,97.16,784.76,921.24,0.54
100272,2025-03-13,Accessories,Enterprise,South,4,402.53,0.1001,362.24,66.73,20.47,10.09,11.39,108.67,253.57,0.7
100273,2025-03-10,Networking,Enterprise,Central,1,708.79,0.1267,618.98,156.53,39.94,24.92,38.58,259.97,359.01,0.58
100274,2025-03-15,Software Licenses,E-commerce,East,9,2967.03,0,2967.03,312.86,81.67,34.46,45.74,474.73,2492.31,0.84
100275,2025-03-13,Enterprise Hardware,Partner,Central,1,843.25,0.0269,820.6,253.43,59.77,27.05,37.22,377.48,443.13,0.54
100276,2025-03-01,Accessories,Enterprise,Central,1,87.53,0.1338,75.81,15.11,3.83,1.63,2.18,22.74,53.07,0.7
100277,2025-03-22,Consumer Devices,Partner,East,7,3137.11,0.1224,2753.28,635.8,172.15,100.33,137.97,1046.24,1707.03,0.62
100278,2025-03-07,Accessories,Direct,Central,5,492.89,0.0597,463.48,87.39,21.4,11.41,18.84,139.04,324.44,0.7
100279,2025-03-23,Accessories,Partner,West,2,199.59,0.0175,196.1,37.4,8.77,4.71,7.96,58.83,137.27,0.7
100280,2025-03-17,Software Licenses,Direct,West,2,657.69,0.1154,581.76,59.97,17.55,8.1,7.46,93.08,488.68,0.84
100281,2025-03-17,Accessories,Direct,Central,1,94.08,0.082,86.36,17.38,3.81,2.36,2.36,25.91,60.45,0.7
100282,2025-03-26,Accessories,E-commerce,South,5,502.76,0.0698,467.65,93.73,20.24,14.22,12.11,140.3,327.36,0.7
100283,2025-03-28,Enterprise Hardware,Direct,Central,6,5235.99,0.0593,4925.7,1539.12,401.77,230.74,94.19,2265.82,2659.88,0.54
100284,2025-03-07,Consumer Devices,Direct,West,3,1332.68,0.1605,1118.83,262.99,71.12,38.43,52.61,425.16,693.68,0.62
100285,2025-03-08,Consumer Devices,Direct,Central,1,419.26,0.0723,388.96,92.88,21.8,15.24,17.89,147.81,241.16,0.62
100286,2025-03-21,Networking,Direct,Central,6,3916.72,0,3916.72,1081.03,256.65,144.76,162.58,1645.02,2271.7,0.58
100287,2025-03-04,Services,E-commerce,South,6,3219.05,0.1561,2716.54,421.94,122.51,50.13,57.39,651.97,2064.57,0.76
100288,2025-03-19,Services,Partner,Central,1,588.64,0.1206,517.65,80.16,17.55,10.98,15.54,124.23,393.41,0.76
100289,2025-03-03,Networking,Direct,West,6,4030.46,0.1103,3585.85,949.18,253.52,142.45,160.91,1506.06,2079.79,0.58
100290,2025-03-27,Software Licenses,Enterprise,East,1,299.62,0.1028,268.81,27.05,6.83,4.54,4.59,43.01,225.8,0.84
100291,2025-03-10,Consumer Devices,Partner,Central,11,4512.99,0.0637,4225.3,1037.92,296.38,123.31,148.0,1605.62,2619.69,0.62
100292,2025-03-14,Accessories,Partner,West,11,992.61,0.0794,913.84,174.12,45.69,28.61,25.73,274.15,639.69,0.7
100293,2025-03-01,Software Licenses,E-commerce,West,4,1142.11,0.0907,1038.47,104.0,28.91,15.75,17.49,166.16,872.31,0.84
100294,2025-03-20,Accessories,Enterprise,West,6,555.63,0.0931,503.93,97.27,22.67,15.13,16.1,151.18,352.75,0.7
100295,2025-03-25,Networking,Direct,West,6,4306.64,0.0355,4153.88,1077.68,270.77,155.46,240.72,1744.63,2409.25,0.58
100296,2025-03-10,Software Licenses,Enterprise,Central,11,3352.95,0.0722,3110.76,312.72,80.4,40.98,63.62,497.72,2613.03,0.84
100297,2025-03-18,Enterprise Hardware,Enterprise,South,12,9756.69,0.0773,9002.94,2566.28,701.6,367.94,505.53,4141.35,4861.59,0.54
100298,2025-03-06,Accessories,Direct,West,6,595.53,0.0026,593.99,113.37,25.82,16.79,22.21,178.2,415.79,0.7
100299,2025-03-16,Services,E-commerce,Central,12,6221.95,0.1562,5249.89,767.17,179.5,129.18,184.12,1259.97,3989.91,0.76
100300,2025-03-21,Software Licenses,Partner,East,12,3897.85,0.0436,3728.08,402.43,94.61,61.32,38.13,596.49,3131.59,0.84
100301,2025-03-20,Enterprise Hardware,Direct,East,7,6097.45,0.0398,5854.81,1646.07,382.04,224.9,440.21,2693.21,3161.6,0.54
100302,2025-03-07,Networking,Enterprise,East,7,4600.6,0.1473,3922.72,1074.85,275.09,180.93,116.67,1647.54,2275.18,0.58
100303,2025-03-22,Consumer Devices,Enterprise,West,7,3010.19,0.0124,2972.79,702.56,190.36,122.79,113.96,1129.66,1843.13,0.62
100304,2025-03-02,Accessories,E-commerce,East,8,749.16,0.0976,676.06,124.26,31.69,15.66,31.21,202.82,473.25,0.7
100305,2025-03-05,Consumer Devices,Enterprise,Central,11,4743.45,0.0681,4420.42,1112.44,295.48,149.79,122.05,1679.76,2740.66,0.62
100306,2025-03-07,Networking,Partner,East,11,7010.91,0.046,6688.62,1693.51,501.17,218.95,395.59,2809.22,3879.4,0.58
100307,2025-03-08,Networking,Enterprise,West,10,7401.0,0.1004,6657.69,1857.01,426.08,235.68,277.45,2796.23,3861.46,0.58
100308,2025-03-02,Networking,Enterprise,East,8,5586.53,0.1439,4782.43,1302.13,354.09,196.74,155.65,2008.62,2773.81,0.58
100309,2025-03-25,Accessories,E-commerce,West,4,384.67,0.0814,353.35,71.0,15.98,11.6,7.43,106.0,247.34,0.7
100310,2025-03-23,Software Licenses,Direct,West,6,1852.94,0.14,1593.46,168.78,39.53,25.53,21.11,254.95,1338.51,0.84
100311,2025-03-11,Services,Enterprise,West,8,4122.78,0.0359,3974.96,630.88,177.1,101.87,44.14,953.99,3020.97,0.76
100312,2025-03-08,Software Licenses,Partner,West,7,2249.54,0.1102,2001.61,202.08,46.4,23.21,48.57,320.26,1681.35,0.84
100313,2025-03-11,Services,E-commerce,East,9,5315.86,0.0328,5141.68,810.14,179.96,133.2,110.7,1234.0,3907.67,0.76
100314,2025-03-03,Consumer Devices,Partner,West,6,2558.99,0.0214,2504.35,625.76,155.03,96.5,74.35,951.65,1552.7,0.62
100315,2025-03-28,Accessories,Partner,Central,5,508.68,0.1595,427.55,81.28,20.43,13.43,13.13,128.27,299.29,0.7
100316,2025-03-01,Networking,Direct,West,7,4882.26,0.1265,4264.48,1108.75,273.09,194.31,214.93,1791.08,2473.4,0.58
100317,2025-03-28,Software Licenses,Partner,South,4,1266.47,0.0196,1241.69,131.75,29.31,21.06,16.55,198.67,1043.02,0.84
100318,2025-03-24,Enterprise Hardware,E-commerce,South,7,6219.6,0.1106,5531.84,1552.86,437.33,214.4,340.07,2544.65,2987.2,0.54
100319,2025-03-20,Software Licenses,Direct,East,3,982.55,0.0299,953.12,99.71,21.55,12.38,18.85,152.5,800.62,0.84
100320,2025-03-06,Networking,E-commerce,South,2,1413.37,0.0782,1302.85,359.79,87.13,38.41,61.87,547.2,755.65,0.58
100321,2025-03-21,Networking,E-commerce,South,5,3276.13,0.0607,3077.19,778.45,218.86,133.17,161.94,1292.42,1784.77,0.58
100322,2025-03-11,Accessories,E-commerce,Central,4,407.41,0,407.41,73.41,20.23,11.45,17.13,122.22,285.19,0.7
100323,2025-03-27,Services,E-commerce,East,8,4606.51,0.064,4311.72,699.16,164.02,104.73,66.9,1034.81,3276.91,0.76
100324,2025-03-23,Software Licenses,E-commerce,West,12,3747.87,0.0691,3489.0,337.64,90.46,50.69,79.45,558.24,2930.76,0.84
100325,2025-03-25,Services,Direct,South,3,1640.6,0.1249,1435.7,229.72,58.51,25.32,31.01,344.57,1091.13,0.76
100326,2025-03-02,Consumer Devices,Direct,West,8,3561.02,0.1155,3149.75,742.47,206.64,87.0,160.79,1196.9,1952.84,0.62
100327,2025-03-13,Services,Direct,West,8,4255.24,0,4255.24,632.31,183.33,85.84,119.77,1021.26,3233.98,0.76
100328,2025-03-08,Consumer Devices,E-commerce,South,2,773.47,0.0636,724.31,169.74,50.88,25.86,28.76,275.24,449.07,0.62
100329,2025-03-09,Networking,Partner,West,8,5147.84,0.0593,4842.5,1376.07,314.16,165.29,178.32,2033.85,2808.65,0.58
100330,2025-03-04,Enterprise Hardware,Enterprise,East,5,4409.92,0.1212,3875.6,1166.95,313.8,167.91,134.11,1782.78,2092.82,0.54
100331,2025-03-13,Consumer Devices,E-commerce,East,3,1212.67,0.1294,1055.8,248.12,64.37,42.44,46.27,401.2,654.6,0.62
100332,2025-03-12,Consumer Devices,Partner,West,7,3151.84,0.107,2814.6,712.24,172.52,108.47,76.32,1069.55,1745.05,0.62
100333,2025-03-09,Consumer Devices,Enterprise,South,11,4466.06,0.0879,4073.49,961.14,222.63,144.19,219.96,1547.92,2525.56,0.62
100334,2025-03-01,Services,Partner,East,9,5180.31,0.0645,4846.28,780.31,193.51,127.7,61.58,1163.11,3683.17,0.76
100335,2025-03-10,Networking,E-commerce,West,7,4727.47,0.0793,4352.59,1232.7,256.55,195.15,143.69,1828.09,2524.5,0.58
100336,2025-03-13,Services,Partner,East,7,3808.95,0.0247,3714.87,585.41,155.42,89.28,61.46,891.57,2823.3,0.76
100337,2025-03-25,Enterprise Hardware,E-commerce,Central,1,812.71,0.0231,793.95,226.6,57.74,36.16,44.72,365.22,428.73,0.54
100338,2025-03-27,Enterprise Hardware,E-commerce,South,9,7038.14,0.1219,6180.01,1918.71,446.1,312.07,165.92,2842.81,3337.21,0.54
100339,2025-03-08,Consumer Devices,E-commerce,Central,8,3370.52,0.1075,3008.2,736.79,205.53,118.33,82.47,1143.12,1865.09,0.62
100340,2025-03-07,Services,E-commerce,East,3,1668.21,0.094,1511.38,243.94,67.19,32.44,19.16,362.73,1148.65,0.76
100341,2025-03-16,Accessories,E-commerce,Central,7,670.58,0.0449,640.46,130.64,33.96,16.47,11.06,192.14,448.32,0.7
100342,2025-03-06,Enterprise Hardware,E-commerce,South,10,8405.04,0.0638,7869.08,2344.53,513.46,294.37,467.42,3619.78,4249.3,0.54
100343,2025-03-04,Services,Enterprise,Central,9,5280.27,0.1046,4728.19,682.28,210.33,96.71,145.46,1134.77,3593.43,0.76
100344,2025-03-26,Consumer Devices,Enterprise,Central,6,2356.93,0.128,2055.33,486.83,146.49,68.34,79.36,781.02,1274.3,0.62
100345,2025-03-22,Software Licenses,Partner,Central,1,304.17,0,304.17,29.8,7.52,4.73,6.63,48.67,255.5,0.84
100346,2025-03-20,Accessories,Enterprise,East,4,405.22,0.048,385.75,75.67,16.7,11.5,11.85,115.73,270.03,0.7
100347,2025-03-12,Networking,Enterprise,East,10,7297.33,0.0658,6817.4,1841.65,504.51,307.54,209.6,2863.31,3954.09,0.58
100348,2025-03-11,Software Licenses,E-commerce,East,9,2823.72,0.049,2685.49,289.42,60.39,43.96,35.9,429.68,2255.81,0.84
100349,2025-03-10,Consumer Devices,Partner,West,8,3524.71,0.1021,3164.9,798.5,191.24,88.45,124.47,1202.66,1962.24,0.62
100350,2025-03-25,Accessories,Enterprise,West,11,1078.23,0.1142,955.14,192.89,42.8,29.77,21.09,286.54,668.6,0.7
100351,2025-03-22,Services,Direct,South,9,4683.92,0.0879,4272.07,677.05,171.1,91.18,85.96,1025.3,3246.77,0.76
100352,2025-03-03,Services,E-commerce,West,6,3232.74,0.06,3038.85,474.63,115.41,67.36,71.93,729.32,2309.53,0.76
100353,2025-03-17,Software Licenses,Direct,West,3,861.32,0.0817,790.99,76.46,17.82,9.11,23.17,126.56,664.43,0.84
100354,2025-03-28,Software Licenses,Enterprise,South,9,2726.76,0.0689,2538.77,275.11,64.76,38.31,28.02,406.2,2132.57,0.84
100355,2025-03-23,Software Licenses,Direct,Central,5,1613.51,0.0996,1452.78,155.44,40.36,22.11,14.54,232.44,1220.33,0.84
100356,2025-03-16,Networking,Partner,South,3,1931.01,0.0615,1812.27,504.3,111.44,65.6,79.82,761.15,1051.12,0.58
100357,2025-03-01,Consumer Devices,E-commerce,South,10,4198.74,0.0868,3834.38,981.51,268.72,107.26,99.57,1457.06,2377.32,0.62
100358,2025-03-18,Software Licenses,Direct,Central,2,597.46,0.0698,555.76,57.99,13.48,9.22,8.23,88.92,466.84,0.84
100359,2025-03-23,Services,Partner,South,11,5877.83,0.1022,5277.06,818.74,229.63,108.61,109.51,1266.49,4010.56,0.76
100360,2025-03-08,Services,Enterprise,Central,4,2099.63,0.0322,2032.07,321.71,78.37,49.98,37.64,487.7,1544.37,0.76
100361,2025-03-27,Networking,Direct,Central,2,1290.64,0.0223,1261.91,352.39,91.08,55.44,31.09,530.0,731.91,0.58
100362,2025-03-15,Services,Partner,South,11,6008.44,0.117,5305.64,784.37,204.84,137.79,146.35,1273.35,4032.29,0.76
100363,2025-03-08,Services,Partner,South,12,6659.32,0.0939,6033.99,928.31,257.65,101.47,160.72,1448.16,4585.83,0.76
100364,2025-03-20,Software Licenses,Direct,Central,2,601.86,0.0455,574.49,62.08,13.81,6.58,9.46,91.92,482.57,0.84
100365,2025-03-26,Software Licenses,Enterprise,East,2,601.17,0,601.17,59.49,14.22,10.32,12.15,96.19,504.98,0.84
100366,2025-03-13,Networking,Direct,South,4,2917.89,0.1152,2581.78,668.28,158.84,115.79,141.44,1084.35,1497.43,0.58
100367,2025-03-03,Software Licenses,Partner,South,9,2927.57,0.1141,2593.55,249.03,60.74,36.28,68.92,414.97,2178.58,0.84
100368,2025-03-14,Networking,E-commerce,East,1,672.81,0,672.81,175.48,48.87,20.24,37.99,282.58,390.23,0.58
100369,2025-03-19,Accessories,E-commerce,South,10,913.3,0.1229,801.09,155.48,40.45,24.91,19.48,240.33,560.76,0.7
100370,2025-03-25,Consumer Devices,Enterprise,East,10,3959.21,0.0237,3865.2,985.44,226.62,126.45,130.26,1468.78,2396.43,0.62
100371,2025-03-01,Accessories,E-commerce,Central,12,1227.09,0.0677,1144.06,223.68,59.86,31.31,28.37,343.22,800.84,0.7
100372,2025-03-27,Networking,Enterprise,West,4,2936.24,0.0388,2822.18,711.81,210.19,85.56,177.75,1185.32,1636.87,0.58
100373,2025-03-10,Accessories,Direct,South,7,688.37,0.0845,630.23,124.16,27.55,17.25,20.11,189.07,441.16,0.7
100374,2025-03-09,Software Licenses,Partner,East,9,2750.53,0.0674,2565.23,261.94,77.86,39.14,31.5,410.44,2154.79,0.84
100375,2025-03-05,Services,Direct,South,12,7038.5,0.0765,6500.05,986.56,278.46,146.05,148.94,1560.01,4940.04,0.76
100376,2025-03-07,Software Licenses,Partner,West,5,1652.71,0.0883,1506.84,150.07,37.46,25.65,27.91,241.09,1265.74,0.84
100377,2025-03-09,Software Licenses,E-commerce,South,5,1649.95,0.1161,1458.32,145.18,36.25,22.25,29.65,233.33,1224.99,0.84
100378,2025-03-04,Enterprise Hardware,Direct,Central,7,6128.28,0.0514,5813.57,1685.98,432.88,205.54,349.84,2674.24,3139.33,0.54
100379,2025-03-10,Networking,E-commerce,East,6,4138.79,0.0705,3847.13,1002.67,302.15,171.47,139.51,1615.79,2231.34,0.58
100380,2025-03-12,Enterprise Hardware,Partner,Central,10,9025.08,0.0527,8549.77,2596.61,715.55,378.77,241.96,3932.89,4616.87,0.54
